scenario,go,go,go,go,go,go,go,wait,wait,wait,wait,wait,wait,wait
line_volume_limit,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP
year,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050
nuclear uti,0.8998360238308488,0.8949074141105301,0.852094163603934,0.8240081064245959,0.7062321873459301,0.7561634738655008,0.647973989604024,0.8998360238308488,0.8985768270966747,0.8646107409564583,0.740025636623801,0.7236719332959333,0.7892219514591676,0.6863198666323167
nuclear capacity,271262.6211926985,116358.6633948416,35953.39688588905,32279.20506739369,25505.79681877509,9902.5430095064,90.57637546022,271262.6211926985,116364.23053951982,35957.46280839224,32289.362647926264,25508.51232230668,9902.757373124903,91.00412637646
nuclear energy,705620802.2752119,301019670.5260769,88561622.72702213,76890442.66384625,52072022.82920928,21646140.774131607,169664.33412999773,705620802.2752119,302268410.84086317,89872684.11009952,69075539.23757695,53363573.73184622,22592970.790459134,180553.41259840477
nuclear expansion,57.9034561369768,7.669029613750814,2.9759152898392567,10.656666353122212,8.409933199581689,2.8067967919153145,0.15457807503163767,57.9034561369768,13.236174291941847,1.4746931148326414,16.748324382507544,0.9678561986009638,0.30565687882750436,0.3679653727704292
coal uti,0.97255354142788,0.5810776369618192,0.026845849656547977,0.01653927418427352,0.004011647304937955,0.00016071792060323627,2.1777138467928416e-05,0.97255354142788,0.9724792944506724,0.09218638179488359,0.0010489314295627408,1.5603665687535602e-05,2.0397609239081342e-05,4.023160777938879e-05
coal capacity,160709.80347566394,117721.55131372006,99148.29317889521,75386.18120063291,59536.12528670064,43018.20878384489,25391.80107536422,160709.80347566394,117723.74714129808,99149.66571270634,75396.62080684997,59542.35874375667,43017.415695934156,25390.164691412603
coal energy,451828826.9117489,197746217.1649992,7694500.674327573,3604344.028660153,690432.706986953,19986.404552077613,1598.4989880427624,451828826.9117489,330950077.0838189,26422631.630625572,228621.4770724012,2685.7817468934045,2536.5395015285517,2952.9150454697588
coal expansion,67.83244908760116,20.02056532884065,2.4994409327340197,9.395201885312229,4.489540613181938,7.432329936607976,1.0406384890261202,67.83244908760116,22.216392906846654,1.676147165844747,18.462274291244615,0.28339145215992956,0.4057849698466192,0.1973424481389835
lignite uti,0.9991015269252735,0.9872253318106753,0.089094648429942,0.00938340525633348,0.002326882324657109,0.0006645310745773153,5.327065407702498e-05,0.9991015269252735,0.9989180251924661,0.43325093321345154,0.00025837510161228025,7.868551111826854e-05,8.304663158103646e-05,0.00010062217471216837
lignite capacity,75391.15868285699,56989.28935355232,46039.51194040924,39674.33208059301,9915.323979593257,9041.226139601691,8787.189107102644,75391.15868285699,57012.29716540922,46062.30187861785,39704.00004199144,9942.241398349659,9066.6015594344,8812.180836530777
lignite energy,217744947.61429173,162640079.58113,11857697.73563098,1076187.9958480932,66695.93663553215,17368.43437729066,1353.1814889148604,217744947.61429173,164632827.13492984,57690352.17259674,29655.344200847787,2261.5027484779907,2176.6299396368936,2563.2746718555018
lignite expansion,126.56989429366233,8.645686581773756,3.25288988722057,6.941352304979591,4.76264137411074,1.6597357660060752,0.5084220464088337,126.56989429366233,31.653498438661202,3.0350162389350324,13.819375494816855,2.0120987320679546,0.11773684231950277,0.12473164182935403
OCGT uti,0.017812315079315175,0.035019310350549906,0.08437829006694697,0.06981544136088125,0.05039060497221724,0.03597790789407257,0.006056863606494951,0.017812315079315175,0.048098996655603146,0.03283053372455953,0.05613814744715596,0.007014382666668547,0.016625398529636584,0.020396400446335276
OCGT capacity,9888.9106780177,6449.6216600483995,3685.8437221190093,1846.35667690059,1336.2035749676297,1342.0897906302998,1342.51599295138,9888.9106780177,6465.7899764226995,3703.0937567662804,996.9921005917301,469.47360260895005,470.13488581729,470.86879491167997
OCGT energy,648070.4499458139,840881.6294192029,1171494.3524281725,491202.3685550719,259524.8713269731,188226.85915503014,32054.12173236558,648070.4499458139,1157845.5929120032,457946.99409724725,213276.57474653446,12692.799374307458,30469.03224993992,37859.08034188304
OCGT expansion,356.7270122506931,36.30655255961119,5.150633499181191,920.0772404958659,17.94213616227804,5.88621566267007,0.42620232107996614,356.7270122506931,52.47486893391086,6.2323517721517065,53.46262953973576,0.5767401124580425,0.6612832083399938,0.7339090943900048
CCGT uti,0.6719053856804676,0.782667505857568,0.6388331239184601,0.4879822713111941,0.2268903390139588,0.05611835021446462,0.01927135443250145,0.6719053856804676,0.8310792323219754,0.6610440480000884,0.17704436600030282,0.03769336049870522,0.022930283537871885,0.018951700104474865
CCGT capacity,245134.77433785197,195307.2021865255,135946.87347745354,52652.6046417463,23444.787393122548,16562.358939643324,16562.750718742842,245134.77433785197,195314.06027293677,135202.79981202833,52169.82574115199,22928.05899070873,16027.484692107408,16029.048891703433
CCGT energy,851273597.44187,803435317.8644428,464077584.2658665,138421364.48525575,28890702.250276893,5088751.119955343,1761527.2259515272,851273597.44187,853161589.9405704,477584282.5355177,49760039.79361221,4693836.353094619,2012143.3569293502,1676488.522833451
CCGT expansion,75.53652712531574,14.222997003594616,15965.059140055819,453.4835323110488,35.163162728434415,18.89358041907471,0.3917790995202499,75.53652712531574,21.081083414814604,15214.12738821933,714.7782971420073,1.2136609089231232,0.7477352969867248,1.5641995960229975
Electrolysis uti,0.409984179868939,0.34323140697064297,0.18980979547836832,0.3205476355188517,0.41099278467522404,0.5784315091053674,0.6029281340722699,0.409984179868939,0.34119671117468614,0.16029013656210828,0.38159266174663037,0.5872901865021398,0.5612030107660222,0.5532288272266841
Electrolysis capacity,141.06533693009996,144.80146760409002,148.55504110427,180.31385955995998,206.54922761451002,8263.58134597348,66813.51819078047,141.06533693009996,144.36009018591,149.48915076095,257.39319283186995,82852.8848620989,82853.09134965467,82853.23767072854
Electrolysis energy,405304.5717363117,348300.48349181766,197605.99140072893,405056.6627832305,594910.8175464682,33497650.1265934,282308518.97382504,405304.5717363117,345180.35747816577,167923.14782130418,688321.2298057837,341000072.9099401,325853809.4514228,321224290.9556446
Electrolysis expansion,141.06533693009996,3.7361306739900018,3.753573500179998,31.758818455690005,26.235368054550005,8057.032118358971,58549.93684480698,141.06533693009996,3.2947532558100034,5.129060575039999,107.90404207092,82595.49166926707,0.20648755578128153,0.14632107385617044
Sabatier uti,0.29185945921824463,0.22139156721770334,0.09997165840375355,0.247038812155699,0.4087391552096786,0.5910289187100655,0.6500847148272316,0.29185945921824463,0.2127830467954823,0.08996099036863851,0.4287556261490896,0.7052054610859169,0.673849565417568,0.6642631918166375
Sabatier capacity,81.66111979261,83.90127028910999,85.02312106102,91.95477085836,101.08008917431002,6417.682752005459,49552.547096373724,81.66111979261,83.62060693432,84.87857314661002,111.21279464774004,55181.69031681382,55182.13399524599,55182.30393223972
Sabatier energy,125269.24529616504,97630.37723685161,44675.48709394049,119397.38454990782,217153.6911940845,19936197.728680924,169313385.72326106,125269.24529616504,93520.2577565634,40133.55719507436,250622.43354458475,204534240.73386717,195441506.05249915,192661693.48463413
Sabatier expansion,81.66111979261,2.2401504965,1.121850771910001,6.931649797339999,9.12531831595,6316.602662831149,43134.864344368274,81.66111979261,1.9594871417100004,1.25796621229,26.334221501129992,55070.477522166104,0.4436784321502163,0.16993699374041826
biomass CHP electric uti,0.18118884570154165,0.2726227655246858,0.44094536015476027,0.35160825489768144,0.5379450352121196,0.45343481235661337,0.40351513033969266,0.18118884570154165,0.2568523011273229,0.40132467240712005,0.6020206289313315,0.4222171803397122,0.413167612130984,0.4060027988904724
biomass CHP electric capacity,100.15271183546999,104.99309105046002,109.34211260888003,121.28768915973998,2854.82356395345,35928.05554124198,40961.014214274386,100.15271183546999,101.00219488449,103.02010454448997,17001.97104595668,55859.224820396266,55861.12678156075,55864.420526253394
biomass CHP electric energy,74395.06553316592,117347.2185347726,197661.55017294848,174833.93953584493,6296035.030592818,66788014.473032854,67761105.77255107,74395.06553316592,106356.54767068943,169499.2595583186,41962427.56691572,96689822.92667422,94620648.68678665,92985297.52186882
biomass CHP electric expansion,100.15271183546999,4.8403792149900005,4.349021558419999,11.945576550860002,2733.5358747937103,33073.23197728854,5032.958673032408,100.15271183546999,0.8494830490200003,2.01790966,16898.95094141219,38857.253774439574,1.9019611644982435,3.2937446926487643
biomass HOP uti,0.11018343854138445,0.16116640246344557,0.24699587532150666,0.2329436972501812,0.4924801750405291,0.4549112001678454,0.38825186076397844,0.11018343854138445,0.12858311841445794,0.2233897064228968,0.31226714774465003,0.4022157454439553,0.4315613972988448,0.3875387469565694
biomass HOP capacity,49.33764406563999,49.68172115159,50.66791808273,53.875018959169985,106.23635857441998,198.39674914037,198.96497139247998,49.33764406563999,50.19538364543,50.85413955045001,79.74976720373999,538.4659781174001,538.83181723222,538.9459665078499
biomass HOP energy,47621.03554870435,70141.53257185796,109629.35697144567,109936.65188656854,458317.0720856532,790615.4325649993,676697.0384410431,47621.03554870435,56539.48368206176,99516.15182798108,218152.3152809827,1897236.3743139599,2037041.7447153986,1829635.0141506845
biomass HOP expansion,49.33764406563999,0.3440770859499984,0.9861969311400007,3.2071008764399984,52.36133961525,92.16039056595,0.5682222521099991,49.33764406563999,0.85773957979,0.6587559050199996,28.895627653290006,458.71621091365995,0.3658391148199822,0.11414927563004662
biomass EOP uti,0.1113186466619543,0.15424816875443306,0.09818592909621844,0.1420917731820388,0.41333207452061976,0.3577110654765107,0.253635581062436,0.1113186466619543,0.13076700368618124,0.07743211241970953,0.16894773894554047,0.2752456466218028,0.24807167717601875,0.21524204178235273
biomass EOP capacity,57.53032463442001,57.891905807229996,59.414398345089985,62.826343322910006,70.51638593273002,73.11761184225,73.37647425945002,57.53032463442001,58.3861667143,59.55212678032,61.1392338663,61.97704895532999,62.379686152610006,62.481926951620004
biomass EOP energy,17335.138990383075,24171.324520389524,15790.778558712725,24164.24902693175,78895.41034937753,70797.34291565711,50376.68710103903,17335.138990383075,20666.680301560515,12481.907763667326,27959.85802455623,46175.74783597801,41887.356579318024,36403.58069993468
biomass EOP expansion,57.53032463442001,0.3615811728100007,1.52249253786,3.41194497782,7.690042609820001,2.6012259095200014,0.2588624171999996,57.53032463442001,0.8558420798800004,1.1659600660200005,1.5871070859800003,0.8378150890299996,0.4026371972800007,0.10224079900999894
oil uti,0.03185551474392247,0.028885128845118187,0.008612564793146728,0.01728564409407089,0.017986481884143295,0.01426695839384016,0.001192432291171456,0.03185551474392247,0.029459334922370357,0.00715362194099739,0.013565233133968263,0.0034057553807912105,0.003773108633269806,0.0040591913907448525
oil capacity,15987.885792297799,13113.838816364205,9463.184959950899,5091.5025969238,2119.5114343418104,443.65077918707,444.45088219934007,15987.885792297799,13128.7368953698,9480.861615037396,5088.903373675,2084.95487709761,372.79120426572,373.70336800238005
oil energy,100067.10005635032,71320.75014178541,26984.283996438873,38491.03910758931,27394.13188503787,18993.25109171041,1590.0134071456011,100067.10005635032,82145.40137483497,33786.77920807416,27486.838774889555,2813.745277368931,2386.193342232792,2591.8764541850965
oil expansion,297.83843040752896,20.915186228563034,4.809735478591396,47.93925859452207,33.879093902875006,38.26907457498963,0.8001030122699966,297.83843040752896,35.8132652341626,7.588311559492222,27.663380259221576,1.9217599074750067,1.9660568978397086,0.9121637366600086
nuclear revenue,27530930891.246666,13980778795.77255,4785710658.799499,4681181975.913372,3395416213.186421,1085237173.0040083,11383150.310210036,27530930891.246666,13304223414.435373,4571071779.288751,4846874231.681493,3560498940.7475514,1145049410.5881362,10349607.880699864
coal revenue,17143004714.760933,9223424342.682295,672872299.8192291,513759173.0436632,171865017.70962417,1335462.7505436866,96332.4050186909,17143004714.760933,13565835435.983961,1923824848.228423,48085838.69671128,188850.08128137415,158296.86073773264,165770.99943893432
lignite revenue,8299362702.338963,7334240170.44089,936544246.5861071,175829838.72366974,19275744.973647308,1126210.910079825,79077.02791098338,8299362702.338963,6729284945.528922,3541960736.234726,2195997.571687734,154755.73810481082,132046.3598834299,139708.0551357625
CCGT revenue,33531847966.87705,37770056377.83338,31386770150.107517,11101754217.708424,3199304795.6979194,726933790.4343324,296637306.62040037,33531847966.87705,37750640318.5577,29733673870.01596,5886278922.711122,957911518.0658054,335712300.35671896,263204135.0906873
OCGT revenue,31123856.7960523,49030754.51410807,106302065.23261078,68330088.87251996,42698873.52815661,32478429.314445686,6377674.434193979,31123856.7960523,62714962.12447251,52165166.05133037,30296092.821641423,2463839.1980704633,5481431.818718934,6162625.519634225
CCGT fuel cost,29001015777.25695,26915083148.458855,15291736793.022839,4524015327.079092,936617927.7912341,163654236.0177636,56201106.73273914,29001015777.25695,28580913263.00915,15736793572.071972,1626303739.596106,152171146.2858095,64710530.35884821,53487967.15706727
OCGT fuel cost,31014800.10454967,39768754.70900235,54760549.96234043,22696937.029786114,11855567.98561852,8501932.289923823,1431750.7707123298,31014800.10454967,54759285.68830899,21406359.49152241,9854848.626219166,579830.1532354092,1376241.6814017782,1691038.9219374433
central gas CHP fuel cost,4948398393.091481,17299892481.301594,23733067162.037094,13649843518.97016,8092619187.953811,4482727650.959305,2367875914.487341,4948398393.091481,22052336131.516605,25706572263.382618,6683029607.109475,2106681408.1132698,2934947484.8434863,3044967462.5863028
gas boiler fuel cost,37556821522.92845,32577257751.307426,24993705804.885094,14813531421.95726,6788759741.956495,2942846665.037137,977277468.082559,37556821522.92845,32552972895.076317,26951670700.23324,7861943920.899555,1850996016.6326528,926673245.7229022,771575449.3844956
battery store energy,595.2849532214,1786.9753808197004,82744.3477380818,1237515.8448168032,1989490.6751541062,2238010.4966739635,2731144.780589985,595.2849532214,1567.5185138486,23965.2563830493,1735124.960692725,2425381.493590174,2458062.586587772,2465435.19607878
battery expansion,595.2849532214,1191.6904275982995,80957.37235726211,1154771.4970787214,751974.8303373035,248519.8215198564,493134.28391602327,595.2849532214,972.2335606271998,22397.737869200697,1711159.7043096758,690256.5328974487,32681.092997597625,7372.609491008743
H2 store energy,6597.4715761608995,7305.940816735699,7510.104740277001,9894.7351561717,15914.815442403302,56905.7543799,859304.9923706232,6597.4715761608995,6994.928503559399,7132.000041313499,13731.2059780321,2178453.5093399524,2178481.6987173874,2178498.3158518192
H2 expansion,6597.4715761608995,708.4692405748001,204.16392354130005,2384.6304158947005,6020.0802862315995,40990.9389374967,802399.237990723,6597.4715761608995,397.45692739850006,137.07153775409995,6599.205936718601,2164722.3033619206,28.189377434737594,16.617134432188237
water tank store energy,849502.1426463879,2210096.8334670546,4077682.2764918054,17064141.573333852,61367954.38032674,101259041.65627955,123895606.66777657,849502.1426463879,2158522.9089336367,3613716.3207441177,51390784.65695389,93710925.75626078,94609816.36326206,97438008.9714804
water tank expansion,849502.1426463879,1360594.6908206663,1867585.4430247517,12986459.296842044,44303812.80699287,39891087.27595286,22636565.01149694,849502.1426463879,1309020.7662872488,1455193.4118104803,47777068.336209774,42320141.099306904,898890.6070012441,2828192.6082183653
transmission volume,61.51595632514155,65.25742872394254,68.9989011227435,68.9989011227435,68.9989011227435,68.9989011227435,68.9989011227435,61.51595632514155,65.25742872394254,68.9989011227435,68.9989011227435,68.9989011227435,68.9989011227435,68.9989011227435
transmission capacity,114917.0,120792.0,126667.0,126667.0,126667.0,126667.0,126667.0,114917.0,120792.0,126667.0,126667.0,126667.0,126667.0,126667.0
co2_price,0.000429190957112,14.1158875659,49.5449043647,99.7330837811,188.744164397,281.451133451,361.49073631,0.000429190957112,0.000436663746615,36.4581101778,202.427731449,420.061215032,298.228011581,247.011502981
