scenario,,,go,go,go,go,go,go,go,wait,wait,wait,wait,wait,wait,wait
line_volume_limit,,,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP
year,,,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050
electricity,links,oil,91571.41144946513,35303.67805686385,36820.42615990111,9331.657829559104,25148.688465162,17972.088040215713,1553.5724162465597,91571.41144946513,75319.11828158557,39418.81761428706,18271.57349207075,911.0832704805409,6319.026173958191,9785.441765718426
electricity,links,transmission lines,-118853511.96690401,-167410530.39170536,-6973537.816311146,-45582737.00810724,-10684701.195585009,-8325952.149273954,2271145.797140504,-118853511.96690401,-191517481.34583855,-31067434.606477097,-18814797.72601134,3546072.5335348053,-967073.6820140029,8618226.490191862
electricity,loads,electricity,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254
electricity,storage_units,PHS,-2769316.1161066387,-3912316.8372014496,-18524523.633223116,-18193248.30976484,-16744234.616681572,-17427521.046024855,-16261444.989988543,-2769316.1161066387,-3779671.2143192575,-15957846.305810405,-16835675.17439549,-16413934.0315454,-15858743.064313114,-15502695.199904166
electricity,storage_units,hydro,316117132.27762926,316131574.71269023,316121693.04373026,316137486.9496494,316062761.1524226,316036085.8328953,316124104.4118154,316117132.27762926,316113917.888872,316120856.71758527,316124884.8012918,316139334.4710774,316131917.3019627,316130247.4858521
heat,links,decentral gas boiler,1409279284.8758178,1199031993.0138052,903203831.8796058,572969230.578044,274905647.8473977,133326290.96228597,50471806.91506306,1409279284.8758178,1215457196.899741,941699574.936827,341463441.4537952,86276836.2597701,42280873.04152812,23170415.69192014
heat,links,decentral heat pump,1399498676.9536364,1336413312.567429,1338716850.9735131,1380553787.232907,1424521952.0100305,1324043159.1267135,1134237991.4630897,1399498676.9536364,1324915757.869874,1310145794.3710103,1601443374.8182733,1605353274.8887534,1419953177.5906005,1179989625.4343777
heat,links,decentral resistive heater,5373608.004128612,9846370.221460735,38847721.992550164,57686560.62001022,56916765.19444833,37436704.04507355,20370036.20943188,5373608.004128612,5101687.337510358,28472592.71697191,74609146.05546468,48312003.145833336,14521225.67548276,8506185.020700768
heat,links,water tanks charger,-3565438.1383736962,-3444489.1071235235,-26123480.19973881,-22327130.803992663,-95783371.55369644,-134200718.2591634,-24303376.06945297,-3565438.1383736962,-4393268.549477863,-23750675.056319878,-55501880.77053242,-9536209.79731123,-39237439.31200448,-58946447.34912248
heat,links,water tanks discharger,2870018.0204432397,2772683.8083878513,21139521.774213072,18066850.680539586,77562895.55251335,108680716.24568507,19667897.665853,2870018.0204432397,3539613.3474904113,19217283.233694438,44935339.26144399,7708915.353525686,31761796.557935093,47725002.84591315
heat,loads,heat,-2813453782.3451815,-2544618747.036651,-2275783711.728155,-2006948676.4196372,-1738113641.111121,-1469278605.802601,-1200443570.4940858,-2813453782.3451815,-2544618747.036651,-2275783711.728155,-2006948676.4196372,-1738113641.111121,-1469278605.802601,-1200443570.4940858
urban heat,links,central biomass CHP heat,72626.64646200534,78862.3159516416,102927.83495864431,239209.25742791197,5461581.88286824,77108729.43111001,80914227.378926,72626.64646200534,55601.35502687688,91830.08009866605,39610407.87019705,112653517.4512643,112144237.16741608,111042680.97014862
urban heat,links,central biomass HOP,60959.08736382536,56413.63946687435,88843.02373468709,139677.18082363077,428043.2859982289,760770.771832395,627084.0865974275,60959.08736382536,60820.259099330935,85312.17480714677,159406.06530634928,1920861.3366254538,2012258.9803319497,1798697.888796409
urban heat,links,central gas CHP heat,204079627.85134915,563064654.9930371,572205769.4162341,357832899.9742727,214094636.01441854,113813184.58551165,58083214.92727324,204079627.85134915,602987240.2359996,643911093.9236637,173809352.66248864,49387377.996888,71809458.23576273,76584661.14680535
urban heat,links,central gas boiler,346729679.7796933,315666513.2809252,268239789.90553564,117553790.83567545,40123655.432249516,5018357.990208342,9157.229856635136,346729679.7796933,299431608.02731025,330448968.1823643,30141878.65613659,4865.553964723684,768497.8588111799,9260209.35235402
urban heat,links,central heat pump,203127147.83922485,145954959.2648692,395671887.5676266,967010980.8445791,1481681248.091038,1870306063.4178746,2241155762.6880364,203127147.83922485,131472187.71182108,289120380.6495449,1198394695.9786952,1610736682.9887915,1873963026.7994108,2138401531.8406942
urban heat,links,central resistive heater,1736566.750385384,6498139.007109156,76305026.84739962,190737414.90673712,242763418.79443166,254148196.4695144,253913861.1649164,1736566.750385384,1694823.2778366234,45455956.58370099,254176538.90965354,262129558.1731471,254399912.9223624,256269431.06179783
urban heat,links,central water tanks charger,-34338177.20877739,-65581658.146738656,-123468303.0113951,-343899674.16947496,-616287217.7828912,-827504997.6775131,-955506741.953335,-34338177.20877739,-87696543.83463967,-107792870.46289551,-541095656.9664307,-764216909.8489425,-810608252.6129651,-854366030.2232151
urban heat,links,central water tanks discharger,27362852.976346705,51925945.42145009,97352145.5094068,265718597.866134,455921757.26389813,599366459.8708913,682641761.5875759,27362852.976346705,69660322.78271893,85177662.98454659,400136517.88820976,551553087.9622129,588514635.5663245,622847992.5075737
urban heat,loads,urban heat,-748826550.3136064,-1017661585.6221215,-1286496620.930639,-1555331656.239149,-1824166691.5476675,-2093001726.8561888,-2361836762.1646914,-748826550.3136064,-1017661585.6221215,-1286496620.930639,-1555331656.239149,-1824166691.5476675,-2093001726.8561888,-2361836762.1646914
