scenario,,,go,go,go,go,go,go,go,wait,wait,wait,wait,wait,wait,wait
line_volume_limit,,,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP
year,,,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050
electricity,links,oil,975.6731301678659,1622.8171304101231,1644.7045948982986,886.3650557072424,46.690640590059765,4.502986928399031,0.32543311955482596,975.6731301678659,2064.600094040698,2848.289592698712,12.609044087739104,5.33067522447403,0.586448874844615,0.584984488974115
electricity,links,transmission lines,106038.37322735773,118656.53980361899,126014.73269167801,126654.302442294,126658.03610852505,126658.45096036,126666.05911860798,106038.37322735773,116184.79141095199,126116.21934306301,126659.11858695303,126665.576439072,126665.889630319,126665.86991964097
electricity,loads,electricity,-484962.96298599994,-484962.96298599994,-484962.96298599994,-484962.96298599994,-484962.96298599994,-484962.96298599994,-484962.96298599994,-484962.96298599994,-484962.96298599994,-484962.96298599994,-484962.96298599994,-484962.96298599994,-484962.96298599994,-484962.96298599994
electricity,storage_units,PHS,44289.28569086366,47433.30375736008,47116.82542650287,43502.156554133275,40663.200538138655,40579.48673343842,39267.63459951917,44289.28569086366,47423.02505656706,46811.9884480515,43025.04062614536,39002.27160325069,38275.98868105585,38795.67608378665
electricity,storage_units,hydro,118252.25341744431,118257.7388134329,118264.9659289237,118264.18626483537,118263.7913630692,118026.07797086879,118267.5018966777,118252.25341744431,118256.769251677,118266.15207188371,118246.96605121419,118267.34279161127,118267.3701485539,118267.4808759157
heat,links,decentral gas boiler,653304.6446035353,596863.8808857106,530905.6807026586,349073.53247210087,196620.5878884619,181697.2545636168,100440.90073836679,653304.6446035353,652005.8131353799,532658.9562819338,282998.10314150306,127596.25207542189,120633.19650549618,110214.02659167512
heat,links,decentral heat pump,333179.95526685024,328767.1335234663,332375.78111500776,352850.98101896996,367310.28516072856,342136.5041132477,302900.27626101073,333179.95526685024,328747.7979323689,328043.4447166291,403160.8387673738,422434.62390482763,384859.38174561376,331218.61673313787
heat,links,decentral resistive heater,64634.75637550082,69259.76429890582,122122.40686767618,121958.3728767671,117937.98219473298,111872.4449638817,87757.25791489794,64634.75637550082,67159.62647353626,118057.51086131761,143442.0057089795,128230.19406574903,97843.96201754056,52744.12577423744
heat,links,water tanks charger,-1010.0283809819,-57904.3609923234,-64824.9922728121,-190854.7397190183,-187805.15208671536,-229576.5388861739,-43611.8617448559,-1010.0283809819,-15432.150428872,-54637.50863584291,-266066.4383615711,-86130.9095462543,-61527.9762924158,-57128.92851251111
heat,links,water tanks discharger,753.4588394384999,46856.34450419148,52472.317919912915,154569.13036029812,152109.85612022266,185937.55832439495,35256.590943647665,753.4588394384999,12442.29741132507,44167.147110798025,215501.0786022322,69716.65376306708,49795.61296203747,46210.5661343759
heat,loads,heat,-971411.1811225798,-875976.6953463716,-780542.2095701634,-685107.7237939549,-589673.2380177465,-494238.7522415383,-398804.26646533003,-971411.1811225798,-875976.6953463716,-780542.2095701634,-685107.7237939549,-589673.2380177465,-494238.7522415383,-398804.26646533003
urban heat,links,central biomass CHP heat,20.395245288642748,30.16239293293824,45.22331201689704,41.58938845058401,1325.251836461511,16805.070757698275,19169.034709499094,20.395245288642748,28.50915133032096,43.859083701395036,7945.063354943011,26140.743844020293,26141.93920562994,26143.442478507248
urban heat,links,central biomass HOP,26.206328708481994,34.5751937909,43.870180185829994,39.12009931514999,96.21897151706,189.07294001984002,198.05890198064003,26.206328708481994,32.57409561267,46.04487232105001,65.95946712318,536.8385053091699,537.52445648659,537.54111361295
urban heat,links,central gas CHP heat,18408.12300052106,69840.66368157358,108791.20496189769,111774.0914528142,111816.6327273291,111835.88053950202,111851.59803831177,18408.12300052106,79702.9195892712,110439.76667209723,110447.99448758939,110475.46131172159,110487.3340811131,110493.81939416063
urban heat,links,central gas boiler,86671.88139202374,95746.02994441513,105839.71025650312,84672.3327922709,60953.66684575655,57264.13532995539,7.103947449106009,86671.88139202374,88844.15504330416,118538.9804840302,93873.1732468505,7.11273743052162,43856.29937084485,59878.37347400703
urban heat,links,central heat pump,41575.96345705052,35853.949468532286,73182.72478511,215102.97280870954,364746.3728709216,494139.22146525164,612573.777059588,41575.96345705052,34153.661666929955,51430.61763805097,276128.66655470646,420337.190373343,496212.53893779585,564917.3508444716
urban heat,links,central resistive heater,6561.018257190602,17693.13019837206,59170.802328474034,130697.39051824532,190423.57350081246,215034.99196816926,223299.7992772258,6561.018257190602,11487.0263959663,40334.50067064815,190677.06253137538,212730.0371383126,213298.15809877915,213409.80738831282
urban heat,links,central water tanks charger,-52030.653752543505,-93507.74533637142,-170321.62772534505,-314924.80154425954,-472205.4102532514,-581598.8973842998,-698011.8445460567,-52030.653752543505,-96609.26876024499,-142539.10902496858,-407982.9828719468,-538007.2840132308,-597931.3257854832,-648321.8499851102
urban heat,links,central water tanks discharger,67036.61468270763,120638.3177478759,177714.8394440937,304358.2634923444,416088.52260852314,504245.53648196027,588282.022859945,67036.61468270763,122067.57625915337,169402.78466566143,333171.1471207314,441604.695810924,502738.25578535127,582585.9306221141
urban heat,loads,urban heat,-149724.64560642003,-245159.13138262837,-340593.6171588367,-436028.1029350451,-531462.5887112534,-626897.0744874617,-722331.5602636702,-149724.64560642003,-245159.13138262837,-340593.6171588367,-436028.1029350451,-531462.5887112534,-626897.0744874617,-722331.5602636702
