scenario,,,go,go,go,go,go,go,go,wait,wait,wait,wait,wait,wait,wait
line_volume_limit,,,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP
year,,,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050
electricity,links,lignite,217741916.01785728,164643560.91562027,109974575.65559179,1462776.6556310656,245541.39719141854,19118.64161529846,477.3649740483774,217741916.01785728,164793015.1426862,127351258.1807074,702614.4095077552,902.7744389225728,164955.9026109916,190553.77878016306
electricity,links,nuclear,705640868.2056494,302168137.564495,89847426.70024514,75374662.81821808,48117619.931872785,22085983.903887097,199752.89250137663,705640868.2056494,302206981.2737735,90837044.47998205,64569465.2059969,51836677.74287226,22273666.317065906,227605.75262204206
electricity,links,oil,80878.85600410998,133741.99292845832,194400.72585013832,177485.98358740698,86816.02556955199,22515.396850702535,576.3375417348254,80878.85600410998,159834.63375464478,278029.89354893536,134682.56455824367,74156.44528301494,8218.723378359593,7876.835374226643
electricity,links,transmission lines,-120235262.1767555,-128020951.62303291,-32227619.900947534,-31493071.449880324,-363472.5374509675,5453424.404131999,-435032.6902584535,-120235262.1767555,-138616952.9748167,-18410017.793038968,-4362404.830108756,-11618239.253880588,-3668972.3221220733,-1917709.784067749
electricity,loads,electricity,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254
electricity,storage_units,PHS,-3226958.115452223,-2152248.0400557043,-11343355.719598874,-15960549.177055832,-17003080.531115465,-17356674.806831457,-15399193.600376563,-3226958.115452223,-2843338.1581411334,-10966935.958859269,-16556180.795291975,-15315664.498602534,-15266519.405589297,-15156113.646573067
electricity,storage_units,hydro,316121867.22596496,316140838.498782,316115565.15765196,316108197.36559117,316007101.3903371,315946929.9377039,316131299.5909234,316121867.22596496,316118459.2851821,316095633.8883903,316087036.2092984,316127495.28173923,316131517.60641485,316127342.829669
heat,links,decentral gas boiler,1623722156.2569277,1643941311.9490588,1581325980.9438632,1288100614.6444814,642434747.634187,453828033.84250903,294931477.1882907,1623722156.2569277,1645381928.3424911,1611925454.3136992,652207593.8757827,257902756.55044544,260116536.57363623,259890473.76998505
heat,links,decentral heat pump,1446843774.8338563,1419561601.9538035,1433195152.1960151,1649325465.8152273,2298873129.8604016,2477623807.03552,2595203323.5330634,1446843774.8338563,1418417788.8350506,1427219388.0212836,2279192700.668316,2649401920.8307323,2648517404.0480585,2649475060.078987
heat,links,decentral resistive heater,12385655.246630905,18951174.937248386,72739663.34440884,169054713.1731124,204422963.3812009,185104917.07513845,194597925.61781093,12385655.246630905,19245326.608160608,46479164.95074857,197125471.47118104,178013567.28946218,176210127.6118745,176122638.59789017
heat,links,water tanks charger,-3332377.0119720474,-768350.2611567427,-25996503.852277614,-127101617.24792717,-333670877.1383752,-180060948.0861122,-12736547.05674907,-3332377.0119720474,-3797312.294623699,-17350485.41134636,-243143431.12447715,-15817396.965063399,-13321741.096251173,-16709292.357299179
heat,links,water tanks discharger,2670699.5638177567,603501.1844222217,21026394.74642051,102915959.95764273,270235323.0688703,145811954.2885882,10293909.316989252,2670699.5638177567,3043387.91306564,14021744.396832187,196908787.34528223,12789293.897546133,10767724.388199084,13511202.54712046
heat,loads,heat,-3082288817.6537013,-3082288817.6537013,-3082288817.6537013,-3082288817.6537013,-3082288817.6537013,-3082288817.6537013,-3082288817.6537013,-3082288817.6537013,-3082288817.6537013,-3082288817.6537013,-3082288817.6537013,-3082288817.6537013,-3082288817.6537013,-3082288817.6537013
transport,links,BEV charger,877.7329239611989,261632618.08619955,690519492.2904289,992508308.6415882,1155700660.2349548,1251091619.6755426,1288150470.6753836,877.7329239611989,118992271.73802307,591532163.7433586,1154536866.9406328,1276483817.4780061,1278908529.336339,1276310051.970439
transport,links,V2G,-721.252805518735,-11314344.736026451,-118906870.11538672,-213036687.47994864,-264694899.33861738,-304952742.29320467,-296383652.25330335,-721.252805518735,-16330029.860740203,-95331918.5053792,-265432176.82742065,-284717000.0908408,-287141710.21830946,-284543233.43527097
transport,loads,transport,-177.37274687835708,-250318281.4240783,-571612657.9041065,-779471741.8494203,-891005884.399025,-946139238.9178258,-991766842.6624016,-177.37274687835708,-102662285.9041254,-496200368.4662965,-889104734.131023,-991766842.6624016,-991766842.6624016,-991766842.6624016
transport,stores,battery storage,5.77936299078069e-13,5.581312123581483e-07,3.884808300824716e-06,2.2489499684752445e-06,4.791772823864449e-06,1.1492347589125984e-06,-2.8387887169856185e-05,5.77936299078069e-13,-9.113174535002599e-07,-3.7875068699122494e-06,8.3916260962269e-06,4.427951573404698e-06,1.441713997429872e-05,6.455883587719313e-07
urban heat,links,central biomass CHP heat,39820.58494225368,55493.55354410333,62651.30449050295,163696.1729447338,31738815.329698756,72453175.63298945,70670737.85087343,39820.58494225368,62913.95958207603,113352.10923980256,53594450.31262242,119537353.55250004,116745988.84707326,114333424.69493969
urban heat,links,central biomass HOP,37269.15241183836,16087.95336631947,59135.010039619054,67498.07411734304,349109.9245662269,474793.92209043045,398114.5190248439,37269.15241183836,42024.1838670764,92828.97978991653,234987.39875375794,262542.8729700303,248746.85020323892,232297.9171169046
urban heat,links,central gas CHP heat,134941798.37078872,303362549.39265484,309591109.76588035,229580034.33764234,111187254.51824644,54497235.70959571,33619538.952190794,134941798.37078872,296846718.87222886,314907574.1194173,98389889.32336316,26336815.402223747,27923083.54746698,29354913.22933526
urban heat,links,central gas boiler,180023370.7149477,83196106.63364978,76614212.5932192,39488242.877585165,3983508.1382351937,117538.22169313989,2811.0202968584103,180023370.7149477,88807560.63669603,75173110.74587394,5373541.983416423,3894.1794720126727,3517.5275075531363,4149.607055947204
urban heat,links,central heat pump,168745506.54887593,99190931.2606121,94480424.14389846,170068753.99982262,244717952.8820319,255743845.1496469,286982223.094298,168745506.54887593,101743050.39845443,93849069.93928806,233550311.72927403,223952587.30489004,229073739.97440016,231482364.31226006
urban heat,links,central resistive heater,972587.8330069525,1252291.183513302,11808333.90992458,63574666.031528704,137669998.1966942,159555906.12797853,149489587.50349987,972587.8330069525,1271023.5022406697,8108395.187801972,134791567.54482958,166121640.57422653,162370208.6329577,161177154.46357137
urban heat,links,central water tanks charger,-23489855.30296174,-33913223.7122598,-60172753.9339744,-104028785.38554746,-202707775.83505514,-242594138.23217428,-223830394.48677498,-23489855.30296174,-42785716.49140333,-58763780.1475303,-184433653.98429042,-211313936.8890423,-210473350.75208652,-209295099.46741506
urban heat,links,central water tanks discharger,18722848.730907388,26831986.568828657,47551534.52837368,81087989.43002686,153063479.16252163,179774853.7874232,162661021.68354493,18722848.730907388,34007799.716032736,46521767.32652215,138494279.67962506,155092833.87982777,154101644.50270292,152704425.41016585
urban heat,loads,urban heat,-479991515.0050927,-479991515.0050927,-479991515.0050927,-479991515.0050927,-479991515.0050927,-479991515.0050927,-479991515.0050927,-479991515.0050927,-479991515.0050927,-479991515.0050927,-479991515.0050927,-479991515.0050927,-479991515.0050927,-479991515.0050927
