scenario,go,go,go,go,go,go,go,wait,wait,wait,wait,wait,wait,wait
line_volume_limit,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP
year,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050
nuclear uti,0.8998693758266185,0.8971959355253121,0.8889096122302682,0.8835589875062116,0.8730726123906142,0.8748844076511396,0.6625313279900326,0.8998693758266185,0.8971959355253121,0.8889096122302682,0.8835589875062116,0.8730726123906142,0.8748844076511396,0.6625313279900326
nuclear capacity,271259.4368647857,116370.75108888955,35966.63554736508,32297.13276178185,25516.906069660803,9911.306308451181,99.51727126385,271259.4368647857,116370.75108888955,35966.63554736508,32297.13276178185,25516.906069660803,9911.306308451181,99.51727126385
nuclear energy,705638672.2486486,301820810.42684335,92422021.35701324,82493088.49314,64401565.713907845,25066841.835675023,190600.01222533727,705638672.2486486,301820810.42684335,92422021.35701324,82493088.49314,64401565.713907845,25066841.835675023,190600.01222533727
nuclear expansion,54.71912822410296,22.941051574519282,4.1268827179708465,15.345699265256368,1.5914896971309374,0.460844850985471,0.33217493388186004,54.71912822410296,22.941051574519282,4.1268827179708465,15.345699265256368,1.5914896971309374,0.460844850985471,0.33217493388186004
coal uti,0.9700132691502825,0.9675043884642972,0.9340980422244496,0.9193484254161395,0.9041118798064192,0.8928931043419657,0.8666144169083053,0.9700132691502825,0.9675043884642972,0.9340980422244496,0.9193484254161395,0.9041118798064192,0.8928931043419657,0.8666144169083053
coal capacity,160696.8339298871,117730.58924272841,99174.30617915248,75428.03318307128,59589.28779707479,43087.34485200974,25470.668637334322,160696.8339298871,117730.58924272841,99174.30617915248,75428.03318307128,59589.28779707479,43087.34485200974,25470.668637334322
coal energy,450612299.3818013,329276174.34350955,267799448.76643607,200461495.54281005,155742957.19530302,111215993.9814696,63809347.19570901,450612299.3818013,329276174.34350955,267799448.76643607,200461495.54281005,155742957.19530302,111215993.9814696,63809347.19570901
coal expansion,54.862903310695856,42.0280401140735,19.474512181646986,25.234184066440775,15.800068548970756,23.40588772730996,10.772132294266312,54.862903310695856,42.0280401140735,19.474512181646986,25.234184066440775,15.800068548970756,23.40588772730996,10.772132294266312
lignite uti,0.999148711231306,0.9989016731042983,0.9959382895598389,0.9947092208765161,0.9704633447548291,0.9644150411313988,0.9493445627509506,0.999148711231306,0.9989016731042983,0.9959382895598389,0.9947092208765161,0.9704633447548291,0.9644150411313988,0.9493445627509506
lignite capacity,75417.22078902696,57050.96408124865,46153.944766843175,39788.96638874843,10037.869670444908,9169.221032353713,8925.956403793029,75417.22078902696,57050.96408124865,46153.944766843175,39788.96638874843,10037.869670444908,9169.221032353713,8925.956403793029
lignite energy,217830507.19801423,164741787.67966923,132879902.71840486,114413388.33634277,28160394.52823353,25563155.570227627,24496084.68470007,217830507.19801423,164741787.67966923,132879902.71840486,114413388.33634277,28160394.52823353,25563155.570227627,24496084.68470007
lignite expansion,152.63200046363534,44.25830810811108,56.01098862484373,7.142834026458828,12.67402407035201,7.10893766637522,11.280825984774427,152.63200046363534,44.25830810811108,56.01098862484373,7.142834026458828,12.67402407035201,7.10893766637522,11.280825984774427
OCGT uti,0.018556350670613495,0.06422005310503907,0.11922284987626681,0.11597252544351164,0.07959172840386697,0.08296339776652785,0.06691723363109209,0.018556350670613495,0.06422005310503907,0.11922284987626681,0.11597252544351164,0.07959172840386697,0.08296339776652785,0.06691723363109209
OCGT capacity,10002.8485640525,22029.706094040303,25939.0062801477,30222.8862765038,46331.06433866361,46750.67480826799,46769.9333820771,10002.8485640525,22029.706094040303,25939.0062801477,30222.8862765038,46331.06433866361,46750.67480826799,46769.9333820771
OCGT energy,682919.7325348032,5267110.137007076,11648912.817619106,13356246.160322556,14213367.840348076,15119538.366196657,12337334.791732026,682919.7325348032,5267110.137007076,11648912.817619106,13356246.160322556,14213367.840348076,15119538.366196657,12337334.791732026
OCGT expansion,470.6648982854932,15502.453100516714,6678.2287575359705,7043.444282070385,16636.273300255034,419.6104696043986,19.2585738091012,470.6648982854932,15502.453100516714,6678.2287575359705,7043.444282070385,16636.273300255034,419.6104696043986,19.2585738091012
CCGT uti,0.6707652763826469,0.8358955510816751,0.8144244680659894,0.8061747602728395,0.7493113648164434,0.7414597068565835,0.733900613383277,0.6707652763826469,0.8358955510816751,0.8144244680659894,0.8061747602728395,0.7493113648164434,0.7414597068565835,0.733900613383277
CCGT capacity,245118.28956408796,199717.34880658842,177466.24603928468,154333.6284875248,131250.58403308285,125531.21664917897,125543.77825149604,245118.28956408796,199717.34880658842,177466.24603928468,154333.6284875248,131250.58403308285,125531.21664917897,125543.77825149604
CCGT energy,849771981.6216941,877451584.6016326,772325753.4522431,670299639.6820791,534145236.6685862,509592956.56182534,508483776.389015,849771981.6216941,877451584.6016326,772325753.4522431,670299639.6820791,534145236.6685862,509592956.56182534,508483776.389015
CCGT expansion,59.05175336130703,4440.854390830469,53074.28508182408,60615.1348162584,6159.9359569102335,1181.954649994452,12.56160231706614,59.05175336130703,4440.854390830469,53074.28508182408,60615.1348162584,6159.9359569102335,1181.954649994452,12.56160231706614
Electrolysis uti,0.3752637038563188,0.29833146323443016,0.2815129425818114,0.27772670404618915,0.2777836637993476,0.2876156625287464,0.2852052598552387,0.3752637038563188,0.29833146323443016,0.2815129425818114,0.27772670404618915,0.2777836637993476,0.2876156625287464,0.2852052598552387
Electrolysis capacity,130.70011316197,132.45090942752998,134.82895784421,140.32143505175,142.86671266987,143.40653737618,145.30255902922,130.70011316197,132.45090942752998,134.82895784421,140.32143505175,142.86671266987,143.40653737618,145.30255902922
Electrolysis energy,343721.43598568294,276916.02950265177,265996.32544908155,273108.8357249889,278119.7604738794,289051.7315388913,290418.90717176325,343721.43598568294,276916.02950265177,265996.32544908155,273108.8357249889,278119.7604738794,289051.7315388913,290418.90717176325
Electrolysis expansion,130.70011316197,1.75079626556,2.3780484166799996,5.4924772075399995,2.54527761812,0.5398247063100019,1.8960216530399983,130.70011316197,1.75079626556,2.3780484166799996,5.4924772075399995,2.54527761812,0.5398247063100019,1.8960216530399983
Sabatier uti,0.23721833707541845,0.1747960804584029,0.16443974203161488,0.1650534746434968,0.1500665470061836,0.15522372537773646,0.1416418253707577,0.23721833707541845,0.1747960804584029,0.16443974203161488,0.1650534746434968,0.1500665470061836,0.15522372537773646,0.1416418253707577
Sabatier capacity,74.16193125534,75.10207289941998,75.41386670399001,76.22151963561,79.07932739693999,79.42893528252,80.37531218649002,74.16193125534,75.10207289941998,75.41386670399001,76.22151963561,79.07932739693999,79.42893528252,80.37531218649002
Sabatier energy,92466.54795517969,68998.39216774201,65179.84934937467,66123.77371689182,62373.801380271165,64802.565527458435,59836.96318300151,92466.54795517969,68998.39216774201,65179.84934937467,66123.77371689182,62373.801380271165,64802.565527458435,59836.96318300151
Sabatier expansion,74.16193125534,0.940141644080001,0.31179380457000017,0.8076529316199994,2.8578077613299993,0.3496078855800011,0.9463769039699992,74.16193125534,0.940141644080001,0.31179380457000017,0.8076529316199994,2.8578077613299993,0.3496078855800011,0.9463769039699992
biomass CHP electric uti,0.1593639769268796,0.1362337520469009,0.12455296989725018,0.1547442828218521,0.17318141553869584,0.11479898915769787,0.10970554704908178,0.1593639769268796,0.1362337520469009,0.12455296989725018,0.1547442828218521,0.17318141553869584,0.11479898915769787,0.10970554704908178
biomass CHP electric capacity,101.05167285078001,101.89153149161001,106.04040047856999,113.42520426818,117.46442567048,118.12201147538,127.68632870322999,101.05167285078001,101.89153149161001,106.04040047856999,113.42520426818,117.46442567048,118.12201147538,127.68632870322999
biomass CHP electric energy,66021.23220965124,56907.92717031488,54147.12546868987,71957.18113384233,83398.37795375583,55592.83951805059,57427.901490881435,66021.23220965124,56907.92717031488,54147.12546868987,71957.18113384233,83398.37795375583,55592.83951805059,57427.901490881435
biomass CHP electric expansion,101.05167285078001,0.8398586408299997,4.148868986959999,7.384803789610001,4.039221402299999,0.6575858048999996,9.56431722785,101.05167285078001,0.8398586408299997,4.148868986959999,7.384803789610001,4.039221402299999,0.6575858048999996,9.56431722785
biomass HOP uti,0.1104972902021058,0.0846471974787534,0.06738787530365027,0.08296356455634346,0.09691475041255335,0.0720529848094344,0.06423009819159071,0.1104972902021058,0.0846471974787534,0.06738787530365027,0.08296356455634346,0.09691475041255335,0.0720529848094344,0.06423009819159071
biomass HOP capacity,47.977761042640005,48.60321047056,48.900308638700004,50.453022714469995,51.093366642430006,51.2423458137,52.005227406740005,47.977761042640005,48.60321047056,48.900308638700004,50.453022714469995,51.093366642430006,51.2423458137,52.005227406740005
biomass HOP energy,46440.374246140695,36039.73986007347,28866.722011487418,36667.28043762305,43376.899672780484,32343.356329145357,29261.035558223615,46440.374246140695,36039.73986007347,28866.722011487418,36667.28043762305,43376.899672780484,32343.356329145357,29261.035558223615
biomass HOP expansion,47.977761042640005,0.6254494279199996,0.2970981681400009,1.552714075770001,0.640343927959997,0.1489791712700015,0.7628815930400001,47.977761042640005,0.6254494279199996,0.2970981681400009,1.552714075770001,0.640343927959997,0.1489791712700015,0.7628815930400001
biomass EOP uti,0.10404943931480502,0.0922528177336064,0.07475566774350552,0.08403012649648392,0.11457350289461969,0.08016057815448381,0.07236077811122373,0.10404943931480502,0.0922528177336064,0.07475566774350552,0.08403012649648392,0.11457350289461969,0.08016057815448381,0.07236077811122373
biomass EOP capacity,56.01401768210001,56.75040965487,57.63648543444,59.87645412933,60.490594477170006,60.59541418107999,61.78576827342,56.01401768210001,56.75040965487,57.63648543444,59.87645412933,60.490594477170006,60.59541418107999,61.78576827342
biomass EOP energy,15776.078334292388,14171.350069890877,11662.836871661524,13619.265193491172,18760.07754987546,13148.105638407987,12101.919650130263,15776.078334292388,14171.350069890877,11662.836871661524,13619.265193491172,18760.07754987546,13148.105638407987,12101.919650130263
biomass EOP expansion,56.01401768210001,0.7363919727699995,0.8860757795700005,2.23996869489,0.6141403478400009,0.1048197039099994,1.19035409234,56.01401768210001,0.7363919727699995,0.8860757795700005,2.23996869489,0.6141403478400009,0.1048197039099994,1.19035409234
oil uti,0.021755274851538917,0.015424112883166094,0.01162110049872327,0.013599344410133813,0.018512222306730424,0.015538687097451105,0.015154966479204529,0.021755274851538917,0.015424112883166094,0.01162110049872327,0.013599344410133813,0.018512222306730424,0.015538687097451105,0.015154966479204529
oil capacity,16143.4099681631,22031.029573694595,18560.381383159904,14215.762022687199,11452.9564104366,9834.876948172001,9838.686104516599,16143.4099681631,22031.029573694595,18560.381383159904,14215.762022687199,11452.9564104366,9834.876948172001,9838.686104516599
oil energy,89966.23631456264,136301.11789154945,160388.1478528771,247317.89988233426,320527.46871328907,280323.4201628574,244302.55429310913,89966.23631456264,136301.11789154945,160388.1478528771,247317.89988233426,320527.46871328907,280323.4201628574,244302.55429310913
oil expansion,453.3626062728291,8782.581767693664,184.81540135719015,75.00226114892257,243.06464423426456,96.05026746513072,3.8091563445995718,453.3626062728291,8782.581767693664,184.81540135719015,75.00226114892257,243.06464423426456,96.05026746513072,3.8091563445995718
nuclear revenue,27589476976.571278,14227830272.079542,4176771678.603731,3682030206.636091,2760337807.456144,969126317.5391071,7667688.14055453,27589476976.571278,14227830272.079542,4176771678.603731,3682030206.636091,2760337807.456144,969126317.5391071,7667688.14055453
coal revenue,17309210676.648937,13818244633.852533,11683208660.278719,8897800143.719597,7234813016.654894,5068130923.967786,2820845060.24701,17309210676.648937,13818244633.852533,11683208660.278719,8897800143.719597,7234813016.654894,5068130923.967786,2820845060.24701
lignite revenue,8435215382.758484,6959700263.796886,5652505122.474821,4980004445.0523615,1296955478.8771276,1146226959.0166314,1022861047.4689093,8435215382.758484,6959700263.796886,5652505122.474821,4980004445.0523615,1296955478.8771276,1146226959.0166314,1022861047.4689093
CCGT revenue,33539352715.89185,40162737523.754684,38692012328.31878,33898432664.183125,26839790695.189938,24431846639.130615,22128771660.618313,33539352715.89185,40162737523.754684,38692012328.31878,33898432664.183125,26839790695.189938,24431846639.130615,22128771660.618313
OCGT revenue,35680497.650925316,610420315.2955409,1078420754.566808,1246602532.8919516,1591067512.9421418,1609079733.0950441,897193954.5820098,35680497.650925316,610420315.2955409,1078420754.566808,1246602532.8919516,1591067512.9421418,1609079733.0950441,897193954.5820098
CCGT fuel cost,28949859034.908585,29394628084.154705,25448766630.14769,21907354077.414375,17316643962.965454,16388509483.028343,16223053818.125721,28949859034.908585,29394628084.154705,25448766630.14769,21907354077.414375,17316643962.965454,16388509483.028343,16223053818.125721
OCGT fuel cost,32682587.199879877,249103326.47962898,544518947.9863836,617150684.6493859,649292485.4340825,682927463.2821376,551067620.6973628,32682587.199879877,249103326.47962898,544518947.9863836,617150684.6493859,649292485.4340825,682927463.2821376,551067620.6973628
central gas CHP fuel cost,5412773394.410733,16412452300.665728,18795646103.069927,22033219030.35469,25426594460.141407,25275567431.580643,23684018349.073936,5412773394.410733,16412452300.665728,18795646103.069927,22033219030.35469,25426594460.141407,25275567431.580643,23684018349.073936
gas boiler fuel cost,37257275062.89569,35552059837.80192,35087155236.72499,34696887583.56859,33940987309.712265,33675126576.689613,33446958690.038986,37257275062.89569,35552059837.80192,35087155236.72499,34696887583.56859,33940987309.712265,33675126576.689613,33446958690.038986
battery store energy,724.8564367582,2700.6063970559994,22078.910428703806,69133.48188236481,271668.7548620566,475875.584749086,648160.843141206,724.8564367582,2700.6063970559994,22078.910428703806,69133.48188236481,271668.7548620566,475875.584749086,648160.843141206
battery expansion,724.8564367582,1975.7499602978003,19378.3040316478,47054.571453660996,202535.27297969174,204206.8298870294,172285.25839211995,724.8564367582,1975.7499602978003,19378.3040316478,47054.571453660996,202535.27297969174,204206.8298870294,172285.25839211995
H2 store energy,6543.9611355515,7565.6599541027,7771.0991784874,8757.8223554694,11931.212745434,13511.653240479001,13937.507598485001,6543.9611355515,7565.6599541027,7771.0991784874,8757.8223554694,11931.212745434,13511.653240479001,13937.507598485001
H2 expansion,6543.9611355515,1021.6988185511999,205.43922438469997,986.7231769819999,3173.3903899645998,1580.440495045,425.854358006,6543.9611355515,1021.6988185511999,205.43922438469997,986.7231769819999,3173.3903899645998,1580.440495045,425.854358006
water tank store energy,808241.7109337663,1233777.437519261,1404298.349374748,1815634.920338459,3095062.121902625,3235708.084099576,3366205.4554952206,808241.7109337663,1233777.437519261,1404298.349374748,1815634.920338459,3095062.121902625,3235708.084099576,3366205.4554952206
water tank expansion,808241.7109337663,425535.7265854946,170520.91185548724,411336.5709637113,1279427.2015641655,140645.9621969509,130497.37139564552,808241.7109337663,425535.7265854946,170520.91185548724,411336.5709637113,1279427.2015641655,140645.9621969509,130497.37139564552
transmission volume,61.515956325141566,65.25742872394254,68.99890112274352,68.99890112274352,68.99890112274352,68.99890112274352,68.99890112274352,61.515956325141566,65.25742872394254,68.99890112274352,68.99890112274352,68.99890112274352,68.99890112274352,68.99890112274352
transmission capacity,114917.0,120792.0,126667.0,126667.0,126667.0,126667.0,126667.0,114917.0,120792.0,126667.0,126667.0,126667.0,126667.0,126667.0
co2_price,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
