scenario,,,go,go,go,go,go,go,go,wait,wait,wait,wait,wait,wait,wait
line_volume_limit,,,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP
year,,,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050
heat,loads,heat,-3082288817.6537013,-3082288817.6537013,-3082288817.6537013,-3082288817.6537013,-3082288817.6537013,-3082288817.6537013,-3082288817.6537013,-3082288817.6537013,-3082288817.6537013,-3082288817.6537013,-3082288817.6537013,-3082288817.6537013,-3082288817.6537013,-3082288817.6537013
urban heat,links,central biomass CHP heat,35384.24547376808,37897.3254601555,36834.66199002092,41946.323588579515,49024.9641586554,40989.17412667018,51819.60049377993,35384.24547376808,37897.3254601555,36834.66199002092,41946.323588579515,49024.9641586554,40989.17412667018,51819.60049377993
urban heat,links,central biomass HOP,41523.93494548293,39984.31290269351,35501.24084290323,38538.86347058648,37888.19974240893,32267.00567726759,40571.38925111187,41523.93494548293,39984.31290269351,35501.24084290323,38538.86347058648,37888.19974240893,32267.00567726759,40571.38925111187
urban heat,links,central gas CHP heat,123247040.13267598,284976654.7129357,315844531.98589265,361529353.3368567,426688685.5205135,430536878.6471157,432139074.43611324,123247040.13267598,284976654.7129357,315844531.98589265,361529353.3368567,426688685.5205135,430536878.6471157,432139074.43611324
urban heat,links,central gas boiler,187523283.21662515,97649880.32574645,84860027.60384879,71619255.14792179,51213870.560511224,46262046.565882556,44062310.85201739,187523283.21662515,97649880.32574645,84860027.60384879,71619255.14792179,51213870.560511224,46262046.565882556,44062310.85201739
urban heat,links,central heat pump,173098790.24870598,106489754.69173896,87502551.25479157,54739358.32294832,11943164.131352076,13498268.97530422,14817440.448517868,173098790.24870598,106489754.69173896,87502551.25479157,54739358.32294832,11943164.131352076,13498268.97530422,14817440.448517868
urban heat,links,central resistive heater,1177219.4404576896,1424230.1563076447,2453388.9202444204,4139352.1362890317,4707652.2521696575,4751057.87106772,5056524.574764308,1177219.4404576896,1424230.1563076447,2453388.9202444204,4139352.1362890317,4707652.2521696575,4751057.87106772,5056524.574764308
urban heat,links,central water tanks charger,-25267780.223252196,-52538939.333891705,-52959606.46553074,-59582028.9155171,-71513458.32355297,-74176500.51895873,-79619712.25562571,-25267780.223252196,-52538939.333891705,-52959606.46553074,-59582028.9155171,-71513458.32355297,-74176500.51895873,-79619712.25562571
urban heat,links,central water tanks discharger,20138551.259851564,41914984.17221516,42220001.953134865,47467686.782827556,56865809.79248718,59048742.080684595,63446473.42059527,20138551.259851564,41914984.17221516,42220001.953134865,47467686.782827556,56865809.79248718,59048742.080684595,63446473.42059527
urban heat,loads,urban heat,-479991515.0050927,-479991515.0050927,-479991515.0050927,-479991515.0050927,-479991515.0050927,-479991515.0050927,-479991515.0050927,-479991515.0050927,-479991515.0050927,-479991515.0050927,-479991515.0050927,-479991515.0050927,-479991515.0050927,-479991515.0050927
