scenario,go,go,go,go,go,go,go,wait,wait,wait,wait,wait,wait,wait
line_volume_limit,opt,opt,opt,opt,opt,opt,opt,opt,opt,opt,opt,opt,opt,opt
year,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050
biomass CHP electric energy,44453.0456455455,58924.61446216331,118617.10523672942,240409.48315244023,728828.9736346208,3587792.2912675845,3348662.8981899507,44453.0456455455,51957.909587951726,81388.24211916587,1012261.381713318,761720.4641524836,717356.7160181084,693279.2934471455
biomass CHP electric expansion,64.80932022164998,27.05748521623,7.965169647960002,1.1371725805899957,264.12970428185,1813.9635625097599,1.5240375162899422,64.80932022164998,21.711111496309996,3.5910185001899992,383.51490099641,1.4247405062799903,0.18741204902998732,0.19531373755001002
biomass HOP uti,0.11030904417729287,0.09588610479614766,0.1890882815822374,0.31920874120892345,0.3886711236765574,0.36601800783691,0.3144797465230255,0.11030904417729287,0.09000845939218717,0.1344894496391913,0.3078811287247647,0.3046937414111585,0.3021150373956416,0.2750222279867674
biomass HOP capacity,31.984347110529995,43.52020679217,47.57407033078,47.90111382512,97.20262375717,97.93191055703001,98.46212547257001,31.984347110529995,41.02516638495001,42.557018403460006,63.265754988279994,63.50805896808998,63.945704322169995,64.03825126087001
biomass HOP energy,30906.705763560552,36555.3320368025,78802.32505086453,133944.37920040797,330951.5122800779,314000.82297834003,271247.65572401363,30906.705763560552,32347.281318129255,50137.59705428853,170630.18880544463,169510.45092751086,169234.07954862734,154280.61663411418
biomass HOP expansion,31.984347110529995,11.53585968164,4.053863538609999,0.32704349433999935,49.301509932049996,0.7292867998600001,0.5302149155399998,31.984347110529995,9.04081927442,1.5318520185100002,20.708736584820002,0.24230397981000018,0.4376453540800014,0.09254693869999908
biomass EOP uti,0.10584798186283412,0.09530408364649683,0.1490267322273934,0.11536842869954071,0.3313243447286509,0.32482925999711254,0.2451197181520558,0.10584798186283412,0.09610049296354786,0.11570632379478267,0.2040552457805049,0.2900887879986628,0.2685976650255612,0.1467135385339452
biomass EOP capacity,37.03169529299,51.386968578680005,53.160329860200015,53.62558180828999,79.48844897775001,80.30818353991,80.74336407384001,37.03169529299,48.97005189106999,49.95332242232,53.6973488892,53.838804347689994,54.12091502786999,54.23332154652999
biomass EOP energy,10610.082526298687,13256.4456033486,21444.426258692496,16746.40462248838,71288.57870640856,70611.84044681341,53573.21058796481,10610.082526298687,12738.513898902269,15645.305927463687,29659.456882398918,42275.51780054355,39348.66017455208,21537.6830340319
biomass EOP expansion,37.03169529299,14.355273285690005,1.7733612815199995,0.4652519480899997,25.86286716946,0.8197345621600007,0.4351805339299979,37.03169529299,11.938356598080004,0.9832705312499999,3.7440264668799994,0.1414554584900003,0.2821106801800002,0.11240651866000007
oil uti,0.029839935655189987,0.028452938588510467,0.023661887624377043,0.003278852200531826,0.02040956745116189,0.005667807438829248,0.0013620616290155741,0.029839935655189987,0.030170224252080265,0.026157992445957994,0.010559543799569122,0.003955171998074573,0.0031358906643034483,0.003046922031277841
oil capacity,15896.93853120703,26914.107458954095,23264.9458535999,18846.2600035417,15862.7834767484,14153.085574260645,14153.913627187037,15896.93853120703,20927.650270008005,17286.438654274,12870.700839222602,9865.1623315264,8151.3828462950205,8151.865122485579
oil energy,75986.78202782915,171124.94684656072,260787.45485555014,202054.14360283013,271710.95776745724,4970.719705109709,1193.656847761092,75986.78202782915,139294.03942185352,155983.2035272481,20302.150351113025,107994.03562635866,7369.819402736675,27875.609624782403
oil expansion,206.8911693167596,13912.131089909226,6.301986537692946,0.9357715634232662,22.39372969156338,4.431827241979998,0.8280529263906677,206.8911693167596,7925.673900963133,14.251976157892232,3.8838065702216067,0.33174878866456603,0.3502444983498998,0.4822761905600401
nuclear revenue,27497559885.068466,14835111809.672358,5029877868.734836,4650825625.109694,3450069077.6912055,1198782787.46083,9266522.237751707,27497559885.068466,14050506989.305315,4795991468.198687,4887955322.363938,3494633949.9778075,1194211210.2036796,8255663.050724821
coal revenue,17127483135.678652,9104744053.935091,422945718.1170887,467261110.3210731,399675369.8926138,32473643.70260283,67411.48965564983,17127483135.678652,13736975585.940865,877600149.7513103,46711901.86454561,52995626.698877394,128085621.5611305,110156966.96780485
lignite revenue,8231150831.878257,7472992387.925761,514636373.8751217,162274966.24729043,35649702.79075043,275589.1511147603,55216.397857313445,8231150831.878257,6824681274.6615305,3436192841.3485136,1479743.6080008843,29784.270996090745,61516.489502646815,39280.524587772634
CCGT revenue,32628594987.95629,39059008502.70498,37898412819.25893,14148541274.39687,3201221968.7475176,2237960662.849105,1422961007.4861567,32628594987.95629,39175124168.22367,36682716311.27728,4799784457.611379,2533816408.1834683,1984084924.152334,1675993315.2233176
OCGT revenue,24557720.4002391,962884645.6222538,998248084.8275003,651411394.6872157,774350137.7895827,513520074.97704196,318215002.3893549,24557720.4002391,590299088.1484638,677550145.3664391,289542913.9701535,282049420.0270964,270200193.90499544,231998815.0903661
CCGT fuel cost,28279281491.721367,27304288487.626556,17435697919.949043,5701959003.09113,739739237.4198308,385870626.5946048,238977806.56695738,28279281491.721367,29311643026.91353,18667987590.723362,1188959938.8258753,373058294.8051815,308191713.98243403,303861228.15731686
OCGT fuel cost,23683308.926143594,369596720.0551888,378158665.9417262,202753679.68733734,170501052.70123392,91306687.76546937,57728944.86121802,23683308.926143594,252348836.79552984,201854936.6475466,68328414.69392356,38003985.7194606,38930138.60113908,37972367.7688011
central gas CHP fuel cost,4853713445.694257,11403730752.552792,13461796632.37751,5826292041.298048,2907158683.62823,1440861752.031931,960770059.0887249,4853713445.694257,14786729305.847193,15661419959.641987,2582221935.9819946,950273099.4546986,985868781.5826907,1000626759.8887787
gas boiler fuel cost,40362711086.146286,38819111088.93787,33949069863.294167,21399919409.14684,11929095747.409456,7429671266.316883,4670665536.4431715,40362711086.146286,39686954388.18812,36234260917.301186,12346120592.786993,4362995714.655173,4386105302.304433,4367683453.813484
battery store energy,399.5676800454999,2238.196987688599,159697.12989360344,1145499.5609198448,1857154.0654498208,2233676.840788224,2886231.7301888773,399.5676800454999,2281.9121325637,59397.69792737742,1524712.9921414128,2042004.4177156212,2254468.1472284575,2305155.281472534
battery expansion,399.5676800454999,1838.6293076431,157458.93290591481,985802.4310262416,711654.5045299763,376522.775338402,652554.8894006539,399.5676800454999,1882.3444525181997,57115.78579481372,1465315.2942140359,517291.4255742079,212463.72951283603,50687.13424407694
H2 store energy,4588.8670731045,7068.6613348458,9557.032867806602,9604.4951841368,12118.741459819,1004661.7355717744,3222670.4606425487,4588.8670731045,6981.2803526994,8018.1095779183,9688.386149982598,4674765.787831992,4691383.011961686,4703386.307983292
H2 expansion,4588.8670731045,2479.7942617413,2488.3715329608,47.462316330200075,2514.2462756821997,992542.9941119554,2218008.7250707746,4588.8670731045,2392.4132795949,1036.8292252188999,1670.2765720643,4665077.401682009,16617.224129695685,12003.296021604372
water tank store energy,861531.9116127662,1421075.3139241626,2359426.759055641,7320744.248334069,23564258.867526226,34186432.25918313,34444675.85750614,861531.9116127662,1309471.1779904226,2173138.5142416465,23921899.71212453,35180091.34765469,35193497.0618043,35196810.135950714
water tank expansion,861531.9116127662,559543.4023113969,938351.4451314771,4961317.489278428,16243514.619192153,10622173.39165691,258243.5983230065,861531.9116127662,447939.2663776563,863667.3362512244,21748761.197882887,11258191.635530164,13405.714149599955,3313.0741464147004
transmission volume,61.51595632514155,65.25742872394254,68.9989011227435,127.69360556130482,162.26475393900282,183.14683520939687,185.58487518635476,61.51595632514155,65.25742872394254,68.9989011227435,171.26040061734344,213.180897909094,213.486477343791,213.74348086582114
transmission capacity,114917.0,120792.0,126667.0,210056.13882877096,264678.427936469,301355.633737369,306845.495959912,114917.0,120792.0,126667.0,273352.490040735,346097.793419994,347289.991450974,348177.15076972905
co2_price,0.000233949356474,14.8314128395,55.2587864125,110.575615934,219.218156689,330.565580655,374.603232524,0.000233949356474,0.00018184331985,38.1530359091,224.415600311,408.753652973,378.499543523,311.689784949
