scenario,go,go,go,go,go,go,go,wait,wait,wait,wait,wait,wait,wait
line_volume_limit,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP
year,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050
nuclear uti,0.8998360238308488,0.8910441346953333,0.838059635261328,0.7864890562818116,0.6567310961663917,0.7580723639809689,0.6367391612140971,0.8998360238308488,0.8969972482482145,0.8536654025500859,0.6945913266964338,0.7051531347681216,0.782903298189699,0.6475759641185825
nuclear capacity,271262.6211926985,116362.545121821,35962.35584272715,32288.11402900459,25520.70624054597,9919.62838550464,107.91886590955001,271262.6211926985,116362.14525863428,35962.04638297459,32309.15561775182,25529.20677850784,9923.237432595135,111.37481585570599
nuclear energy,705620802.2752119,299730179.3515302,87124661.47086206,73409693.0775422,48450505.79371781,21738226.68154729,198644.69891237043,705620802.2752119,301731655.8603419,88746273.02175705,64874348.603191845,52040182.143494666,22458438.20772958,208495.0582786786
nuclear expansion,57.9034561369768,11.550756593105248,8.053145148583015,10.606671125924052,14.410393359560691,4.982751019275682,0.4116925261222413,57.9034561369768,11.150893406389072,8.143548582738479,31.957719625714432,1.8693425742003735,0.09126014790146814,0.25859538178310637
coal uti,0.97255354142788,0.647500498474899,0.019590394364330785,0.0104705087694644,0.00798211996939166,0.00016437668975114648,6.70347460351401e-05,0.97255354142788,0.9721066942222715,0.09921269829934887,0.004647217821940142,0.0016751226912170287,0.0024398523593126015,0.005205594943956599
coal capacity,160709.80347566394,117719.76414223216,99148.02467425294,75388.10580490166,59540.66366104816,43020.60552854308,25393.841373994026,160709.80347566394,117733.71516636558,99164.87490049351,75398.62071905626,59544.332762174,43019.26660496293,25392.72892356132
coal energy,451828826.9117489,220347200.1162295,5614942.21114266,2281858.249765159,1373883.6905314145,20442.537131331756,4920.921270042998,451828826.9117489,330851287.1413884,28440889.548344843,1012918.4373819953,288340.1371564773,303420.2733899245,382118.26255953975
coal expansion,67.83244908760116,18.233393840924325,4.018107778359349,11.588310796373321,7.103310691931553,5.290700287267837,0.6841924206553902,67.83244908760116,32.18441797434549,6.917309885539749,5.252998710337328,0.25749766321345746,0.28267558128041326,0.9106655680846587
lignite uti,0.9991015269252735,0.9841227006776833,0.06815839399010064,0.006144795335826116,0.009311751283390922,0.0006064729971398002,0.0001552471766842692,0.9991015269252735,0.9989190195866193,0.44756908441155585,0.001327531638965721,2.659900236503952e-05,3.291878921133146e-05,4.642761659047438e-05
lignite capacity,75391.15868285699,56987.83416503133,46042.81586304009,39674.27398403947,9914.761490927202,9041.58799437586,8788.140593938591,75391.15868285699,57013.43939133285,46070.78660273319,39699.335946511244,9935.626682060913,9059.943139281499,8805.614013885777
lignite energy,217744947.61429173,162124797.87072995,9071921.233286671,704748.9811129875,266889.62091325806,15851.641006049214,3944.016772046088,217744947.61429173,164636289.39953277,59607890.64596914,152351.30154773878,763.9741417113844,862.1590098611922,1181.8274689373704
lignite expansion,126.56989429366233,7.190498060769898,8.012001039064405,3.579333120587995,4.258249261601501,2.5840792062357325,1.0980541081825046,126.56989429366233,32.79572436229996,10.377514430622837,0.6705558992716378,0.061477923539346335,0.0740329781683231,0.21632914972915562
OCGT uti,0.017812315079315175,0.06792419664364872,0.07016332229970353,0.08626349821977956,0.06499654084375907,0.05000243279609688,0.035784207711129654,0.017812315079315175,0.06361473307787471,0.05709251985477312,0.055746917119796756,0.03310811394687979,0.03479195638062086,0.034536277029106936
OCGT capacity,9888.9106780177,32050.091413001195,29294.933103558098,28209.5021104602,32931.6802231115,32954.54149694201,32957.4193150196,9888.9106780177,20790.491104066,21994.8175578314,19672.630647103655,23273.625776870642,23274.129539972466,23274.94648497847
OCGT energy,648070.4499458139,8104884.297225801,7742393.095295459,9272905.846880807,8250132.359213214,6423482.208411651,4649017.955539135,648070.4499458139,4923971.081398731,4730119.767536233,4179041.237015612,2969991.940342417,3156577.1945318463,3168697.858592154
OCGT expansion,356.7270122506931,25636.77630551241,13.770261985470942,1674.133292616389,5250.2733507465355,22.861273830501425,2.8778180776000486,356.7270122506931,14377.175996577213,3973.2550251939697,437.37737498654667,4129.09036786222,0.5037631018286515,0.8169450060005374
CCGT uti,0.6719053856804676,0.7820373647882326,0.6579611012511807,0.40718034739230663,0.15469037072862488,0.051877081376481976,0.0359205036898258,0.6719053856804676,0.835395544773202,0.6976007411446883,0.16081607123961975,0.042147299489582846,0.03930991657370125,0.0389655208394369
CCGT capacity,245134.77433785197,195310.3846311346,173596.5355133895,91833.65968093005,64590.48242303756,57705.26566268294,57708.02889401845,245134.77433785197,197447.8869277724,161624.08643933287,79630.36041138058,50388.16514464934,43487.637435960365,43487.97355332405
CCGT energy,851273597.44187,802801537.3027973,610344750.5736698,201450301.78212985,54265974.227378845,16389854.67542396,11439928.604049463,851273597.44187,866961879.0981929,602485997.1770619,68990191.64328657,11534375.692960262,9359487.31278244,9351780.661610544
CCGT expansion,75.53652712531574,17.40544161268123,53611.53873138269,1984.8765355588444,1999.803153459713,16.10527354365282,2.763231335507993,75.53652712531574,2154.907738250535,39501.58736068823,1754.026340065977,0.7851446209404139,0.7943252093306967,0.33611736368796075
Electrolysis uti,0.409984179868939,0.3250522540380268,0.3284303937649602,0.31503656668285285,0.5154053681280791,0.5745901624773404,0.574136341861488,0.409984179868939,0.3675280824971376,0.317284721481129,0.44420327336782706,0.5574426350285694,0.5572421311924997,0.5556605311974315
Electrolysis capacity,141.06533693009996,153.84441443196997,182.79587598244999,217.54988093142993,885.5813514469999,56348.993914927036,132950.94666290306,141.06533693009996,149.58103492691995,159.12951216396,638.4302701433202,135886.67917873996,136121.50599214446,136121.85869770276
Electrolysis energy,405304.5717363117,350452.37556536304,420730.3364649084,480301.46233687585,3198685.1442089286,226902063.60364008,534934446.90973806,405304.5717363117,385266.4184599546,353829.45552816056,1987418.453229897,530849191.7748046,531575287.80616784,530067910.53532183
Electrolysis expansion,141.06533693009996,12.779077501870002,28.951461550479994,34.75400494898,668.0314705155702,55463.41256348003,76601.95274797606,141.06533693009996,8.515697996820004,9.548477237039997,479.30075797936,135248.24890859667,234.82681340448607,0.35270555833324213
Sabatier uti,0.29185945921824463,0.22874328446675393,0.29365326502073086,0.3011861283412197,0.576208940023288,0.6619021275919769,0.6893231754516841,0.29185945921824463,0.2699377883159255,0.22313967380550973,0.5402166821574942,0.7196141547078695,0.7164942517854347,0.7144483166384376
Sabatier capacity,81.66111979261,83.99204060981,88.42261393243001,89.98902918492001,474.56894522545997,39026.33666884754,88537.28914317637,81.66111979261,84.31787219835,84.99978463899001,282.8341867215099,84182.82652731444,84666.57990308352,84666.97985699073
Sabatier energy,125269.24529616504,100981.50569173161,136475.13727105714,142455.71897406335,1437257.766919121,135770969.8761018,320777912.6465951,125269.24529616504,119629.60814743969,99689.628089192,803073.4167205966,318404031.07127047,318845347.25609434,317936392.564262
Sabatier expansion,81.66111979261,2.3309208172,4.430573322620001,1.5664152524899992,384.5799160405399,38551.7677236221,49510.952474328835,81.66111979261,2.6567524057400003,0.6819124406399997,197.83440208252,83899.99234059294,483.7533757690601,0.39995390719908475
biomass CHP electric uti,0.18118884570154165,0.15422233006293495,0.30462637625905287,0.42668018423059095,0.5057668524109591,0.4276288643791661,0.391032794955192,0.18118884570154165,0.14572582819155136,0.18580975907969458,0.5568195102814978,0.40739149844431644,0.396639365536946,0.3823328558125872
biomass CHP electric capacity,100.15271183546999,110.00891703607999,112.00500854428999,155.81814225777,24086.172665752543,36019.18416217569,36363.07875414794,100.15271183546999,102.25052266649,103.32101336891002,31882.972961643623,52879.411211496816,52887.98618865382,52890.67853822083
biomass CHP electric energy,74395.06553316592,69554.48013723371,139879.76919285607,272565.23090018996,49942251.48064112,63146726.64875236,58293990.77546006,74395.06553316592,61087.45443076079,78705.87229115046,72781870.72271968,88317858.89902762,86000862.08788547,82903090.11253728
biomass CHP electric expansion,100.15271183546999,9.856205200610002,1.9960915082099997,43.81313371347999,23930.35452349478,11933.01149642314,343.8945919722505,100.15271183546999,2.0978108310199977,1.0704907024200012,31779.651948274706,20996.438249853185,8.574977157020548,2.692349567007448
biomass HOP uti,0.11018343854138445,0.08973255656379504,0.1716475652335096,0.21182644065459408,0.3073635133403891,0.4218900997828959,0.3155439265585844,0.11018343854138445,0.08248567675139698,0.09814571135940485,0.26993367983539146,0.3249367156056324,0.3176153712055466,0.2930949052991073
biomass HOP capacity,49.33764406563999,51.52057638326001,52.15289572096999,56.65275558455999,96.47078363989002,126.32726375189,127.11831021986,49.33764406563999,49.69885138203001,50.4032546969,86.28846485512,86.51241983972999,86.68540147100002,86.79397718991999
biomass HOP energy,47621.03554870435,40498.11978230937,78418.79791654299,105124.83174226769,259748.0071896924,466874.90392796526,351375.9581197776,47621.03554870435,35911.12409652129,43334.522394615065,204039.34652823908,246252.89928152057,241185.71586490635,222844.5233191093
biomass HOP expansion,49.33764406563999,2.1829323176199993,0.6323193377099994,4.49985986359,39.818028055330004,29.856480111999996,0.7910464679700016,49.33764406563999,0.36120731638999914,0.7044033148699997,35.88521015821999,0.22395498461000263,0.172981631269999,0.10857571892000006
biomass EOP uti,0.1113186466619543,0.08605624845733238,0.1736549640897455,0.16182976798181653,0.2057324279207812,0.4185715932760565,0.2319997587146019,0.1113186466619543,0.08892701016135891,0.09779610150338836,0.20141473440853974,0.2949255787566279,0.28420814542412437,0.2199492838251271
biomass EOP capacity,57.53032463442001,60.42341832818,61.22879384954002,62.122492672510006,74.55682772538998,86.02109404920002,86.51342855954998,57.53032463442001,58.181604841020004,58.87918217765,74.61874018216,74.89055621726001,75.04421964107999,75.09024449567
biomass EOP energy,17335.138990383075,14075.061009656203,28780.974350981647,27212.58951129731,41519.56150139522,97462.44420403057,54329.241575480526,17335.138990383075,14004.963231802132,15586.402863661773,40681.947592313976,59786.35575855794,57731.966661143095,44706.292598719694
biomass EOP expansion,57.53032463442001,2.893093693760001,0.80537552136,0.8936988229699996,12.434335052880002,11.464266323809996,0.492334510350001,57.53032463442001,0.6512802066000005,0.6975773366299998,15.739558004510002,0.2718160351000005,0.15366342382000076,0.046024854589999054
oil uti,0.03185551474392247,0.024306277209808956,0.0229077468691429,0.01799318907747967,0.017412055987866264,0.012245663228911761,0.0031671796093479003,0.03185551474392247,0.027495052923497455,0.0237189565891544,0.013521089431509457,0.003793937016045756,0.004576121275091794,0.003649014114606368
oil capacity,15987.885792297799,28060.388448336314,24417.424759672296,20007.9439611408,17034.391638651905,15351.933757995846,15354.054857719488,15987.885792297799,21530.907491614802,17897.1334549385,13486.871701607599,10481.771860223158,8767.89868965743,8768.783428996587
oil energy,100067.10005635032,176052.2101192567,251418.98422313613,470455.16041150066,385442.83536227647,18516.37246163669,4803.2861310613425,100067.10005635032,140327.60654093075,176441.45698245207,151967.9882291699,81013.86101708112,73881.6399112431,8969.917815440509
oil expansion,297.83843040752896,14967.464818200664,12.499903227890583,10.140823090123172,32.31793399596559,31.671849073677937,2.12109972364002,297.83843040752896,8437.983861479168,21.689555215592875,9.359868290721563,0.7704151004214949,0.2565591640032828,0.8847393391605369
nuclear revenue,27530930891.246666,14896490840.507364,4984383183.271294,4805653611.93136,3353045270.790037,1111231980.8130505,13254802.598786091,27530930891.246666,14154748376.663874,4785913566.558831,4931091694.098251,3674635346.588035,1209943713.4809144,14142254.43840678
coal revenue,17143004714.760933,10492538118.520391,578975782.0528553,439520650.6781449,432083601.89895666,2059738.425811117,627681.9748060314,17143004714.760933,13877642865.32426,2120903927.7247903,310558539.5882371,133003517.29256561,129644124.25146377,143122767.9241967
lignite revenue,8299362702.338963,7484421443.651575,761627142.0914365,187944885.61791316,84599530.46612068,1091949.7545032117,249010.38495038572,8299362702.338963,6918227504.933708,3869722791.0297246,44007943.104660496,60296.538047438924,64043.40527075691,87919.13625322662
CCGT revenue,33531847966.87705,39166092382.32561,42646797523.830574,17282238966.200783,7635284431.268058,2992462880.342344,2259129271.280124,33531847966.87705,39732636643.43992,38716534323.03027,10069716578.137989,2730925430.0799356,2071262393.557515,1804015245.5995994
OCGT revenue,31123856.7960523,994172496.3588526,965315960.9522439,1414245760.1428576,1866793604.2542706,1576217097.1760948,1224819731.8278656,31123856.7960523,560100233.6248144,709071771.843107,940367267.0009434,972592826.9449111,955213192.0210092,836805807.8391557
CCGT fuel cost,29001015777.25695,26893851499.64369,20111359813.984848,6583985472.879372,1759267874.1456707,527097726.36163473,364988198.3196751,29001015777.25695,29043222949.78944,19852407447.96548,2254801385.414728,373937018.433067,301001111.97908384,298366335.3942411
OCGT fuel cost,31014800.10454967,383313351.46879584,361911863.2917185,428472201.2006996,376881046.4095133,290139308.7394932,207656135.34741434,31014800.10454967,232874867.6143863,221105598.43599525,193100526.1241693,135674631.82018775,142577981.14627,141535171.01711535
central gas CHP fuel cost,4948398393.091481,11532012476.9558,13178507032.17583,6705362156.461765,3470283260.006661,1979374612.4471982,1270783776.2871943,4948398393.091481,15743210380.74984,15285347587.058546,3076706618.635944,1361749973.619128,1412084487.5662694,1405712231.57702
gas boiler fuel cost,37556821522.92845,35776453053.85552,30962671607.833485,19442205461.975437,10126952023.017666,7129794010.657911,4602917743.187559,37556821522.92845,35920640653.422615,32606443449.924805,10563640418.925455,4493303657.1675205,4516836512.57564,4505237975.714276
battery store energy,595.2849532214,2564.6142174303995,121366.0175910429,1512498.412472714,2352546.0825145803,2980416.03658146,3563858.1434994712,595.2849532214,2312.3812930457993,43679.6627140496,2014679.056793367,3012531.572356615,3209050.520942363,3258077.116096049
battery expansion,595.2849532214,1969.329264209,118801.40337361251,1391132.394881671,840047.6700418658,627869.95406688,583442.1069180114,595.2849532214,1717.0963398244003,41367.2814210038,1970999.3940793176,997852.5155632477,196518.94858574632,49026.59515368742
H2 store energy,6597.4715761608995,6923.4705500429,10059.6775812457,10521.368419472701,64410.71899379519,1520114.1540904965,4072560.240889064,6597.4715761608995,7074.796563547199,9417.6878160541,39488.3275897668,4525299.171228752,4649620.8778656935,4707481.59235556
H2 expansion,6597.4715761608995,325.99897388199986,3136.2070312028,461.6908382270003,53889.350574322496,1455703.435096701,2552446.086798568,6597.4715761608995,477.3249873863001,2342.8912525069,30070.6397737127,4485810.8436389845,124321.70663694166,57860.714489865386
water tank store energy,849502.1426463879,1337626.9488208042,2230275.7097958713,7098077.930189468,21231161.935552318,27338986.478553474,29528032.402677633,849502.1426463879,1297315.1396357683,1960151.9881688566,19839539.55636889,25516670.37708662,25871548.13143128,25966548.506929792
water tank expansion,849502.1426463879,488124.8061744163,892648.760975067,4867802.220393595,14133084.005362853,6107824.543001159,2189045.9241241487,849502.1426463879,447812.99698938057,662836.848533088,17879387.568200026,5677130.82071773,354877.75434466766,95000.37549850876
transmission volume,61.51595632514155,65.25742872394254,68.9989011227435,68.9989011227435,68.9989011227435,68.9989011227435,68.9989011227435,61.51595632514155,65.25742872394254,68.9989011227435,68.9989011227435,68.9989011227435,68.9989011227435,68.9989011227435
transmission capacity,114917.0,120792.0,126667.0,126667.0,126667.0,126667.0,126667.0,114917.0,120792.0,126667.0,126667.0,126667.0,126667.0,126667.0
co2_price,0.000429190957112,14.0619597811,50.8271990479,118.619615,248.976935999,330.089928752,387.008332756,0.000429190957112,0.000412768863959,36.9758085828,258.401431812,425.151359856,391.779732934,329.554344766
