scenario,go,go,go,go,go,go,go,wait,wait,wait,wait,wait,wait,wait
line_volume_limit,opt,opt,opt,opt,opt,opt,opt,opt,opt,opt,opt,opt,opt,opt
year,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050
biomass CHP electric energy,70659.06982656967,117526.00439899454,227116.40821178295,314845.4274445734,796174.6699598305,1468142.4179539112,1339430.8554217154,70659.06982656967,82257.93799697922,107585.005903279,1034732.9357388332,811931.741214632,761962.9348664084,729201.5117922304
biomass CHP electric expansion,84.47535095216,36.01868439678,17.36719913992,12.228775825620001,246.47981042046,480.41286102606995,1.5354130210399646,84.47535095216,26.091822483489995,2.8109598203200026,397.02395815135,1.4424697661900003,0.049376799260010706,0.09513663146997953
biomass HOP uti,0.11288230502331285,0.10970918067382995,0.21764000277033071,0.26877289636780793,0.3909098477832517,0.37116844079524375,0.30745477784871356,0.11288230502331285,0.08271422044369796,0.113946110314886,0.2595762093904312,0.30416130024866195,0.29653327252493544,0.262712343998621
biomass HOP capacity,41.49723829856,52.15128543329,55.167456673930005,56.87686046247,109.74308142655002,112.31330269106999,112.77035534014001,41.49723829856,49.23490954885,50.35325836055,85.33028077172,85.52069492514,85.53574615888,85.57599400408
biomass HOP energy,41034.502262489994,50120.11921272601,105178.21390851295,133913.75665977813,375800.9450000868,365179.46413798025,303724.8326494436,41034.502262489994,35674.46193867419,50261.00748313903,194031.46686155183,227865.87131541365,222190.34580286857,196941.18097945643
biomass HOP expansion,41.49723829856,10.65404713473,3.0161712406400003,1.7094037885400004,52.86622096408,2.5702212645199967,0.4570526490700022,41.49723829856,7.73767125029,1.1183488117000004,34.97702241117,0.1904141534200008,0.015051233740000391,0.04024784520000191
biomass EOP uti,0.1164455428638933,0.1185979369389233,0.2344265652889015,0.16944728952258128,0.3328670044895887,0.33036452401933475,0.24607759160028986,0.1164455428638933,0.09428410065499801,0.11823330059170363,0.14706061719899416,0.2926392403541335,0.2670047597716217,0.1159659353345877
biomass EOP capacity,49.07624801138001,63.50401786633,67.27350137261001,68.35175369011,91.45322920417,93.46886271787999,93.75009411076,49.07624801138001,60.37112102047001,61.72290398770999,70.74094007472999,70.88447311028999,70.89728704395,70.90358327369
biomass EOP energy,15468.806540537393,20386.41795421696,42688.750386389984,31350.673384316233,82400.98028664761,83583.96109151882,62446.25031592433,15468.806540537393,15407.433029622956,19753.713469742102,28159.814964443492,56149.547658534444,51240.245963773894,22256.72217126355
biomass EOP expansion,49.07624801138001,14.42776985495,3.7694835062799994,1.0782523174999996,23.101475514060002,2.015633513710001,0.2812313928800001,49.07624801138001,11.29487300909,1.3517829672399988,9.018036087020002,0.14353303555999997,0.012813933659997723,0.0062962297400011025
oil uti,0.03159071202689453,0.027274898659005165,0.01991743096824136,0.010433409928805192,0.01790623607856478,0.005919674650822697,0.0008955733454254067,0.03159071202689453,0.029047888464711256,0.02045166408222831,0.01142190303997518,0.004780393182160812,0.005430827900010596,0.005891146521743001
oil capacity,15968.568450920802,32643.719089404498,29035.8922199012,24623.2572609183,21653.985818799905,19950.48212612387,19951.77056932863,15968.568450920802,21702.776754026698,18133.3580771043,13722.609679484898,10717.101152358551,9003.158233386916,9003.612711768765
oil energy,86597.60460160044,209144.7344555517,268573.43854489905,512185.8600554829,391437.5336231757,7700.58774132357,1127.2508802556397,86597.60460160044,155570.50482007262,174282.78226450286,35308.77090193617,132394.264872297,119014.88388023265,117087.7567984626
oil expansion,278.52108903052994,19570.11280064586,47.63672238859263,6.9866626387220165,36.598814366466314,10.626037053698953,1.2884432047600662,278.52108903052994,8629.17046526806,86.04491496949139,8.873224002223418,0.3617293585160543,0.18681075809374564,0.4544783818485686
nuclear revenue,27590475301.646816,14963005044.548887,4972104782.218255,4639060014.045719,3481594381.1901317,1202234009.7904916,14370662.30499209,27590475301.646816,14228971752.003675,4784789314.518638,4887588629.245196,3502308500.813352,1200000952.713695,14571993.098021466
coal revenue,17307997571.17844,10805190942.33619,704407185.8402598,636325848.3636904,658495642.2511288,152794007.720608,62164.73374966829,17307997571.17844,13811506798.020004,1826024000.7273943,339733027.22283363,334810883.5197896,327553577.3140349,275284337.8538967
lignite revenue,8432032658.744106,7589141981.274493,746191788.8578119,237382681.21094063,76419413.33188635,388621.0217529657,50985.99821823053,8432032658.744106,6965077761.948618,3786584849.896354,60448367.400165655,26156.84876977172,54048390.15512938,73531782.35500851
CCGT revenue,33544977592.269764,38294914343.40918,41621786688.41167,15590312746.42552,4228106996.329639,2761959353.0084753,1538822530.9392176,33544977592.269764,40207064134.66927,39453953909.596214,5053606637.168807,2881265814.94836,2403418536.567408,2248495580.909232
OCGT revenue,33819403.39986301,949044468.9889731,963114889.611478,617110221.0172896,750019191.9135771,391553451.6985504,117782628.59318824,33819403.39986301,615240753.2615589,767857702.3864244,379573287.95880485,350020192.84624594,364620782.7560601,387658990.9373085
CCGT fuel cost,28954312393.303123,26212043407.68573,19391749652.309605,6290050620.537597,905335156.9740639,477772963.2325727,257095464.41436374,28954312393.303123,29427642780.449802,20030003419.620205,1220680613.646288,410928176.89927286,350032967.32162654,335521989.0406513
OCGT fuel cost,31747468.968834568,357754137.58131844,324306474.00166404,146804264.6661419,129795789.26336937,64218140.24697824,19985663.283665083,31747468.968834568,255749105.92658985,211296347.1052119,82331811.26695943,43743117.35074867,43845932.063392185,38965545.13160375
central gas CHP fuel cost,5394509348.911195,12299954543.517933,13482410044.567978,5573733152.149568,2821432286.9217896,1289693956.263736,830817436.2459947,5394509348.911195,16426265245.230446,15140463802.357033,2426740750.225835,914778183.0633916,937575714.4388075,955016774.3192674
gas boiler fuel cost,37261430974.70483,35268349060.039825,31629775852.9741,21033468350.32362,11849774843.165482,7770993246.123928,5098439227.936931,37261430974.70483,35552815798.47821,33500876243.062164,12323876394.912073,4407431042.177362,4437209388.784892,4439811378.905506
battery store energy,514.9297248294,1967.9314479021998,141175.42572575423,1118065.9344699066,1828637.270606994,2164377.9137826217,2832765.2086213487,514.9297248294,2520.4850094743,49538.0672036281,1489020.635520565,1955476.274919091,2170878.63617262,2232438.0208010036
battery expansion,514.9297248294,1453.0017230728,139207.4942778521,976890.5087441519,710571.3361370876,335740.64317562804,668387.2948387272,514.9297248294,2005.5552846449002,47017.58219415381,1439482.5683169367,466455.639398526,215402.36125352918,61559.384628383894
H2 store energy,5139.2490102294,7078.276016123402,7601.5344829749,7857.9665963999005,15382.466931408,1787347.210009037,3999919.579784057,5139.2490102294,6288.678974297199,9346.2030952028,12844.9325265726,4897317.799704194,4901904.548809164,4901906.869784392
H2 expansion,5139.2490102294,1939.0270058939998,523.2584668515,256.432113425,7524.500335008101,1771964.7430776292,2212572.3697750196,5139.2490102294,1149.4299640677998,3057.5241209055994,3498.7294313698003,4884472.867177622,4586.749104968931,2.320975228988729
water tank store energy,802070.2403789413,1356545.6930079786,2206836.1285557305,6972465.08458958,23480527.675352633,32900654.32624332,33529846.460026085,802070.2403789413,1226382.9771815438,1870389.1366451678,23540619.09880996,36180152.67094188,36180376.54501929,36180480.58331706
water tank expansion,802070.2403789413,554475.4526290373,850290.435547752,4765628.95603385,16508062.590763053,9420126.650890684,629192.1337827715,802070.2403789413,424312.73680260254,644006.1594636242,21670229.962164797,12639533.572131919,223.87407740621646,104.0382977656121
transmission volume,61.515956325141566,65.25742872394254,68.99890112274352,129.63818451589714,160.99971548636034,177.60114558088927,179.72358857218853,61.515956325141566,65.25742872394254,68.99890112274352,171.69021355010076,210.98065576826352,211.28091527249626,211.55270961502634
transmission capacity,114917.0,120792.0,126667.0,212712.438850645,263701.802930103,294905.53839519597,299833.433287087,114917.0,120792.0,126667.0,274833.43858504697,345045.714447653,346195.270880879,347058.98679016397
co2_price,0.000553993891148,14.0502279756,51.5009644853,109.450519679,214.814047831,341.014127394,382.705915844,0.000553993891148,0.000191373261695,37.0742448246,224.518165296,408.712248883,377.43865223,296.942214535
