scenario,,,go,go,go,go,go,go,go,wait,wait,wait,wait,wait,wait,wait
line_volume_limit,,,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP
year,,,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050
electricity,links,oil,99159.95570776168,182301.31509166528,294020.92232778994,452835.4294597597,399865.0608932135,4853.2603043966665,5007.551164974406,99159.95570776168,143186.93732523546,204763.91553811976,76113.27795424723,22508.660463066455,2114.585613223398,1496.2874623388948
electricity,links,transmission lines,-129470368.56393027,-129227516.47135384,-15609494.711617766,-49020846.513626635,-20957645.80140984,-20596235.74352233,-22136808.173288655,-129470368.56393027,-153099157.6334285,-21905945.839887347,-31326816.218282677,-32827157.43259681,-24626505.689353384,-25721790.757893823
electricity,loads,electricity,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254
electricity,storage_units,PHS,-3101973.5280972794,-5216560.038045321,-22645593.359192893,-17004494.444832914,-16462668.849338993,-15916032.623689096,-15732675.256126346,-3101973.5280972794,-3625713.6512178513,-20328966.00368463,-16630944.42100728,-15210309.798066396,-15065683.610538157,-14882600.570933633
electricity,storage_units,hydro,316113204.1653826,316120237.67190194,316106072.1330403,316116217.058242,316013363.48013383,316092811.1034804,316092385.04888374,316113204.1653826,316119138.90371186,316117831.18032485,316096349.3246097,316131091.6979343,316135649.0561124,316129635.91378576
heat,links,decentral gas boiler,1630596720.2010303,1634576562.4949327,1501707243.4584982,1057760453.338336,576185789.4637587,408821669.1039537,275855626.3055287,1630596720.2010303,1647402662.6605754,1567482425.01626,572365502.4081818,260025287.24539956,261740771.73033455,261606971.77460867
heat,links,decentral heat pump,1446299005.0477748,1433094761.631902,1478841460.3132992,1850937808.8660495,2354031019.96585,2529858075.760781,2649805754.1858,1446299005.0477748,1423633348.8935294,1442733490.2794826,2367502923.311672,2659148080.183092,2658357605.935858,2659346964.9501367
heat,links,decentral resistive heater,6036026.769682464,15697969.144626582,107632491.32540391,193664523.69302806,178029235.1832557,153413967.13247585,177507738.92168742,6036026.769682464,12116659.747515427,79898039.71083996,177187041.49387163,165804463.04062882,164041121.56262764,164334515.31151223
heat,links,water tanks charger,-3258198.977590496,-5549767.337884774,-30860327.533239525,-105504277.05462974,-136364596.3824331,-51471977.51095557,-109763291.24403666,-3258198.977590496,-4414535.290999359,-41048307.98813834,-182836332.652953,-14057176.299110724,-9647896.245657813,-15685470.089702629
heat,links,water tanks discharger,2617170.5326909134,4470443.329665473,24971742.49704478,85431621.09700389,110428892.0380159,41670074.65899891,88884108.76208463,2617170.5326909134,3551520.2374599176,33224025.577931438,148070901.8839978,11369369.984250072,7798376.450365185,12687054.469219556
heat,loads,heat,-3082288817.6537013,-3082288817.6537013,-3082288817.6537013,-3082288817.6537013,-3082288817.6537013,-3082288817.6537013,-3082288817.6537013,-3082288817.6537013,-3082288817.6537013,-3082288817.6537013,-3082288817.6537013,-3082288817.6537013,-3082288817.6537013,-3082288817.6537013
urban heat,links,central biomass CHP heat,58966.894934355594,40495.84041515979,97164.74463403411,217903.52438920146,61086922.24387531,70199903.63602903,68046976.45356198,58966.894934355594,33719.27354122939,58163.76542656628,82982553.55315252,94896875.17339416,92848911.04737148,89655420.62789601
urban heat,links,central biomass HOP,54108.730562772136,42685.51792523003,82827.95986930362,116577.69404680278,372944.53428124334,355455.88103928446,324937.47672984225,54108.730562772136,36944.37600930007,47806.98254793407,261058.71564846075,298770.8490707855,287712.77223219373,272130.61322130915
urban heat,links,central gas CHP heat,123545081.98625703,258861321.32347155,265922945.05920944,133596411.72169212,61449012.648679204,29006343.450635266,18625188.02915957,123545081.98625703,285489634.5198434,287797697.84933263,54333998.19295846,19079165.01886089,19792540.50135451,19994081.88794635
urban heat,links,central gas boiler,187561863.9696977,103627706.35679846,81859037.96106301,18014997.688634038,395614.411178683,24855.364751069217,24295.77344616482,187561863.9696977,97504863.71937172,84927749.8417056,927814.3719310905,4252.469947246764,3208.921077043831,6812.894073645883
urban heat,links,central heat pump,172669540.38891685,122018990.37813407,114830733.42950837,258613093.18045196,259680238.67565367,290318771.05305415,315817287.3543085,172669540.38891685,106140400.41212548,102188306.76586041,236211188.8975192,264968483.7473127,274542012.9341815,277822141.813165
urban heat,links,central resistive heater,1161786.256053786,5265087.622248379,31179781.11124121,102827054.13159958,156368816.4030322,155887633.27982035,145844600.71427745,1161786.256053786,1415295.8359886294,18209132.501751713,159495405.17141852,163228201.2745662,154725076.3781478,154798627.4754381
urban heat,links,central water tanks charger,-24854633.135879505,-48395174.592915796,-66267250.03703945,-145895408.31476533,-222105176.8624805,-234958852.83633,-238223892.7285196,-24854633.135879505,-52559393.01127288,-63673691.72112689,-207637099.92633438,-226788692.37137657,-223370499.30751497,-223360658.71005803
urban heat,links,central water tanks discharger,19797998.981608797,38532333.673964836,52292628.12593743,112503082.77890353,162779164.98902774,169162409.59668025,169533993.46135396,19797998.981608797,41931456.103776455,50437781.288818665,153418636.87298593,164306478.1429739,161164495.28203762,160804996.27970827
urban heat,loads,urban heat,-479991515.0050927,-479991515.0050927,-479991515.0050927,-479991515.0050927,-479991515.0050927,-479991515.0050927,-479991515.0050927,-479991515.0050927,-479991515.0050927,-479991515.0050927,-479991515.0050927,-479991515.0050927,-479991515.0050927,-479991515.0050927
