scenario,,,go,go,go,go,go,go,go,wait,wait,wait,wait,wait,wait,wait
line_volume_limit,,,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP
year,,,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050
electricity,links,oil,103138.36210688685,181892.25338509158,294760.87359542475,460073.63213655935,397214.9076227767,3776.0853113483727,4783.707865685679,103138.36210688685,143186.1224251553,206776.48750586828,74536.14689973307,23192.25657578193,2758.520974954865,1457.9950157553542
electricity,links,transmission lines,-131858950.54574588,-130588700.93205558,-16464870.569988329,-49017557.75032799,-22535478.915062454,-20847576.726898402,-22417916.570728235,-131858950.54574588,-152213638.18704137,-22480785.937465053,-31251593.154007036,-32921032.138465002,-25200807.353374116,-26051454.528800253
electricity,loads,electricity,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254
electricity,storage_units,PHS,-3093502.282028447,-5214232.418128768,-22646912.666277982,-17003503.861631133,-16242675.553317772,-15889887.832863983,-15672562.149952848,-3093502.282028447,-3623162.7268631416,-20366671.60908399,-16594952.597517971,-15186209.29321931,-15138407.732662074,-14886426.550583238
electricity,storage_units,hydro,316113711.7323623,316120866.933589,316104755.43535554,316117030.06567174,316067146.6584266,316094942.29636157,316102171.834697,316113711.7323623,316120039.2301523,316118673.2704796,316103243.7027337,316133890.9794397,316128162.8964325,316129337.24326
heat,links,decentral gas boiler,1630699409.995632,1634550949.0175672,1501729680.7547688,1057905966.6999472,576275096.9109789,408900709.1330555,275966528.4033702,1630699409.995632,1647423787.8807673,1567474688.526486,572374677.0494059,259989209.07187986,261715430.8374748,261560389.7966611
heat,links,decentral heat pump,1446245803.5128593,1433150691.615549,1478537470.974853,1852421190.888896,2363763234.2345953,2530892593.8747406,2649585973.5995865,1446245803.5128593,1423609144.5367205,1442101047.632134,2368253424.1111,2658840027.180201,2659815709.2938695,2659470127.346092
heat,links,decentral resistive heater,6057344.018990335,15711276.99596694,107536111.5221069,193991588.68278697,178459513.34283814,153518647.79145813,177387337.10489798,6057344.018990335,12119150.559642097,79796130.07191548,177288523.75068906,165767109.96997434,164414547.0440955,164401975.65153837
heat,links,water tanks charger,-3613510.518082165,-5767425.628034141,-28860892.0376481,-115785178.02065091,-190396363.77185506,-57881761.59139986,-108545057.30928601,-3613510.518082165,-4401128.89564298,-37131283.60000689,-187361928.80036682,-12043670.997017734,-19137825.17110673,-16439150.210595287
heat,links,water tanks discharger,2902269.502543221,4644451.017185414,23350119.779680625,93757014.75741291,154192085.00157338,46861091.235318616,87895295.45644529,2902269.502543221,3538726.529401649,30049174.247264717,151735244.9733472,9737323.65339971,15482160.354568161,13296691.243797662
heat,loads,heat,-3082288817.6537013,-3082288817.6537013,-3082288817.6537013,-3082288817.6537013,-3082288817.6537013,-3082288817.6537013,-3082288817.6537013,-3082288817.6537013,-3082288817.6537013,-3082288817.6537013,-3082288817.6537013,-3082288817.6537013,-3082288817.6537013,-3082288817.6537013
urban heat,links,central biomass CHP heat,65342.32888373411,45189.13441982352,105794.00102627747,217929.80001778295,60960781.83846622,70139506.9480322,67933044.80548562,65342.32888373411,34590.59813328687,59744.204816838355,82994049.71676795,94924294.00299227,92870553.53599884,89686560.99687599
urban heat,links,central biomass HOP,51877.98835158035,44879.9982954357,96418.6205522206,116417.08418675618,254929.0853666279,289625.4067944283,263834.27347734536,51877.98835158035,35251.28739068243,49561.83327861736,230451.2593821984,266849.62500668765,259512.21921732312,244885.85966241037
urban heat,links,central gas CHP heat,123578545.099731,258933780.18503296,265875065.28088698,133568917.63338344,61442114.10836504,28989092.246012524,18619761.27071318,123578545.099731,285443795.2560603,287767387.07228863,54333136.0139217,19071227.65145809,19762983.7587323,19969041.985627223
urban heat,links,central gas boiler,187624722.30352116,103616559.58303532,81849600.56899801,18045107.45679753,379618.08686942304,19591.3572043348,23149.985647781177,187624722.30352116,97578573.66326411,84941478.06322233,913779.8100337782,4107.075513506743,5880.326029108702,6661.606003290996
urban heat,links,central heat pump,172635732.0275379,121958751.57966697,114868938.56275038,258703133.00831693,259925177.13265997,290450198.67052454,315934857.16074896,172635732.0275379,106100433.48123395,102192074.77179697,236206195.37733728,264794572.0404283,274464441.119775,277664320.4060199
urban heat,links,central resistive heater,1185342.4585853375,5258093.7042101445,31177241.04318193,102824661.6208131,156223820.7715634,155907853.4250172,145945641.13793936,1185342.4585853375,1414973.0544497278,18239828.697214182,159444363.7006377,163427092.9696289,154935985.0246926,154994370.89359355
urban heat,links,central water tanks charger,-25343477.90367236,-48393587.8013049,-66262350.268194504,-146347670.1781114,-221364537.20925903,-235002979.56162187,-238379830.80052868,-25343477.90367236,-52481329.77483623,-63788700.7646298,-207157724.66873506,-226776905.7956178,-223810565.90179452,-223388619.15157193
urban heat,links,central water tanks discharger,20197625.01025538,38529735.727977544,52286961.08134388,112865974.63498838,162177557.94664964,169202746.4760873,169653163.33468366,20197625.01025538,41866674.5181402,50531714.58918853,153029144.96028918,164282254.43161803,161504740.255341,160816325.95732722
urban heat,loads,urban heat,-479991515.0050927,-479991515.0050927,-479991515.0050927,-479991515.0050927,-479991515.0050927,-479991515.0050927,-479991515.0050927,-479991515.0050927,-479991515.0050927,-479991515.0050927,-479991515.0050927,-479991515.0050927,-479991515.0050927,-479991515.0050927
