scenario,go,go,go,go,go,go,go,wait,wait,wait,wait,wait,wait,wait
line_volume_limit,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP
year,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050
nuclear uti,0.8998360368797601,0.8909482254167084,0.8479150532101555,0.8177789215136673,0.7300033716796007,0.7614973993861556,0.6582931500371713,0.8998360368797601,0.8971686059107435,0.861027578964751,0.7234801770121718,0.7026246257724792,0.7705777425675024,0.528289729428
nuclear capacity,271266.73415630264,116365.75798032626,35963.78623465649,32281.888871465853,25507.411327690766,9905.23685083552,93.326293887812,271266.73415630264,116366.13130979586,35964.64435035749,32300.8006108758,25519.77398031609,9913.923401284508,102.12199365033402
nuclear energy,705631511.3379121,299706192.1950796,88152736.6158995,76315525.0465764,53828130.62319212,21804761.22508353,177599.36220377812,705631511.3379121,301799635.06088233,89518104.62860782,67555073.23813356,51834419.204768755,22084118.344018,155958.66113950405
nuclear expansion,62.01641974112747,10.650651494245299,6.270678572632077,2.951121657853696,7.340638043090911,3.8861292053560152,0.21065517350424884,62.01641974112747,11.02398096384443,6.75546480403233,21.004745366794907,0.7915512584782971,0.2100270290169799,0.3198044870373005
coal uti,0.9725470520565955,0.8613964244060165,0.10120992311288489,0.023705389023338377,0.013993808352945671,0.00015376444645611307,1.2434510150904891e-05,0.9725470520565955,0.9726703345749502,0.29047858515219527,0.00808223581087424,0.003976651633865529,0.01044942363713356,0.03814442657307776
coal capacity,160708.99735835442,117725.54377497749,99154.90624590068,75387.17623335315,59539.847368220304,43021.89112505886,25394.68879553928,160708.99735835442,117726.55320409784,99158.57784587202,75401.74350472138,59547.38472662976,43022.24930524174,25395.085083127757
coal energy,451823545.73062927,293151294.2254419,29010509.032473322,5166097.628421738,2408583.37819648,19123.327912661614,912.8294065173059,451823545.73062927,331022981.1325996,83264994.17601588,1761695.932534705,684539.1411363106,1299581.424636174,2800262.9141681697
coal expansion,67.02633177808589,24.81914389579849,5.120046680730346,3.777167600125175,7.216589412602533,7.392589630895749,0.24601745012682197,67.02633177808589,25.82857301613326,7.782217531759758,14.672838996967672,0.18667645384774528,0.21341140434072292,0.28412485570876883
lignite uti,0.9990854930716647,0.9852817534146135,0.3526590687301612,0.010189942874254551,0.009687414075466689,0.0006332782214706333,3.0345523682334017e-05,0.9990854930716647,0.9989130089014802,0.6908314031962098,0.003440348414111585,3.6290939491907684e-05,0.018975822906534826,0.18954130985938855
lignite capacity,75390.37639489514,56984.17433215999,46040.04537407004,39673.222621699126,9912.21780844216,9038.418620021514,8784.079784553032,75390.37639489514,57023.1158211749,46079.24967243265,39708.088215650605,9944.506374246022,9068.810863030929,8814.62595423148
lignite energy,217739193.814087,162305316.59006947,46936299.381512076,1168657.564819018,277585.4805416101,16546.458369172346,770.5644242656374,217739193.814087,164663240.96915826,92022815.32443509,394911.2002717962,1043.27665099573,497472.42086825933,4829762.904034804
lignite expansion,125.78760633182532,4.312953151275672,8.90134494034486,5.298459750290956,2.765929116909832,1.9583873369253095,0.20661907697893567,125.78760633182532,43.25444216617815,9.16415428804148,0.9597553391822453,0.18890096928259076,0.062064542480513185,0.36054574600651024
OCGT uti,0.017667712310156965,0.06830111193850194,0.052978831436931974,0.07878782103688023,0.06694110890362706,0.04542937689976129,0.027040986110144362,0.017667712310156965,0.06713821645005921,0.060913667202964226,0.05882590287673977,0.030885174256372026,0.03554891165086987,0.029743588108977533
OCGT capacity,9881.0959376453,28516.010677998987,25776.5030540722,32109.60951195358,31610.101189569214,31613.784621366452,31615.17941893583,9881.0959376453,20191.4696145959,24562.595529049606,21907.897201919408,21611.08077018875,21611.191902214883,21612.736127488497
OCGT energy,642301.3449459216,7251194.908682052,5143976.020130853,9640231.806987848,8155969.087809863,5598573.543322308,3370037.983751497,642301.3449459216,5046970.495410134,5635877.758896726,4910917.734958244,2572665.515284889,2994809.113414248,2534076.546501666
OCGT expansion,348.91227187829344,22110.510310882608,29.420947501771458,9092.670743595658,28.586915710888647,3.683431797228325,1.394797569381911,348.91227187829344,13785.96924747951,7140.054485882272,104.86595858409359,231.27880636457698,0.1111320261399733,1.544225273610424
CCGT uti,0.6719333019905563,0.7151814138518655,0.6940665532215161,0.5682010858098182,0.2078660388741676,0.08657283664337963,0.0349671282405169,0.6719333019905563,0.829460559744794,0.6949700558129671,0.21091633357301282,0.041673662286429165,0.0745193410919589,0.05430352133114346
CCGT capacity,245133.4938473061,195317.2713342168,167088.79897369244,85366.52296776122,56172.083225780814,49287.95853277652,49288.70035052742,245133.4938473061,195332.36009372998,154150.93948515036,72246.2992022357,43004.09152869717,36103.09141663179,36103.433883060556
CCGT energy,851304519.2251734,734196355.571666,619701282.5234979,261317728.20415965,63416149.126633056,23361816.144426953,9511565.187761268,851304519.2251734,851579688.8154279,572461401.7073342,82092794.67732532,9733459.836632544,14729822.746032128,10819847.975509185
CCGT expansion,74.25603657941998,25.572635240836433,47096.915488603314,2025.476362087148,48.54066937176418,17.197340894002494,0.7418177509110726,74.25603657941998,40.661394753947484,34143.96724054822,1843.1120851035996,0.772737813642593,0.3219218329188087,0.3424664287714122
Electrolysis uti,0.4166744470244142,0.34416647125251965,0.32243561499783246,0.2548423729299738,0.3837813666895493,0.6732738417607691,0.5578351190697817,0.4166744470244142,0.3600227906693469,0.2754025044741967,0.41474952822800515,0.5578671397729988,0.5097387290163807,0.5268978697585188
Electrolysis capacity,145.40901348163007,148.48383124293997,162.8344455808,168.32162203341,214.41149125101998,6516.325899005959,66545.04843906687,145.40901348163007,163.38388305914998,170.40230504219,255.96750910429003,87900.36153804511,87900.39983218366,87900.73331552374
Electrolysis energy,424602.2477560451,358130.9189084563,367945.4012225637,300611.53487351025,576668.2431049963,30746000.579500124,260145124.45673445,424602.2477560451,412224.02607768105,328879.9848101804,743986.1247280551,343649356.719902,314002116.5381469,324573481.61220115
Electrolysis expansion,145.40901348163007,3.0748177613099994,14.350614337859998,5.487176452609998,46.08986921761,6301.914407754939,60028.72254006089,145.40901348163007,17.97486957752,7.018421983040002,85.5652040621,87644.39402894082,0.03829413849964869,0.3334833401393711
Sabatier uti,0.3019235024564728,0.23466753564717063,0.24583959782355558,0.16652450659209114,0.38227636437614465,0.7743785251226166,0.740639217233358,0.3019235024564728,0.26844033654884336,0.18953465736408756,0.4462226820229458,0.755206094640569,0.6898723037564397,0.7131152956702245
Sabatier capacity,84.24188257181001,84.99835353731001,86.0332523589,88.44558541673,93.30643479368001,4303.40312207764,39976.90730975475,84.24188257181001,89.10025570170001,93.36919740535,108.72367741528001,51930.98486713612,51931.06375156478,51931.49970774064
Sabatier energy,133684.27988337836,104838.03745795644,111166.3981176195,77412.2468716211,187475.44756359112,17515425.33185945,155622093.8128869,133684.27988337836,125713.54740831292,93013.84909559159,254994.6872377443,206132942.00746194,188300418.39629725,194646219.41620132
Sabatier expansion,84.24188257181001,0.7564709654999997,1.0348988215900006,2.412333057830001,4.86084937695,4210.096687283962,35673.504187677114,84.24188257181001,4.858373129889996,4.26894170365,15.35448000993,51822.26118972085,0.07888442866096046,0.4359561758395447
biomass CHP electric uti,0.17961612183701378,0.16444734282724696,0.1971962204500695,0.45131235667505537,0.4159027947837447,0.4747007092394392,0.3891696715369815,0.17961612183701378,0.17535457304957555,0.25674128453603673,0.6186680886999093,0.4075552212625695,0.3228412465979157,0.04299692471422742
biomass CHP electric capacity,101.22217487996001,102.27738554708,110.14951655706001,115.12387656647998,156.79659486979,11043.5104890123,11045.14971278582,101.22217487996001,122.78916659001001,128.89219117225,3852.0335382469602,26092.689339670902,26092.75077158293,26094.373632228457
biomass CHP electric energy,74536.83346993149,68953.51940842325,89049.42949089198,213006.3687904501,267348.9143921268,21492007.716748305,17622217.371855263,74536.83346993149,88272.84159286573,135666.39216278147,9770071.327859782,43596865.33860813,34534950.74251336,4599750.023070459
biomass CHP electric expansion,101.22217487996001,1.0552106671199977,7.872131009980002,4.974360009420002,41.67271830330999,10886.713894142511,1.6392237735200936,101.22217487996001,21.566991710049997,6.10302458224,3723.14134707471,22240.65580142394,0.06143191202997489,1.6228606455308094
biomass HOP uti,0.10812984441918441,0.09521242319756713,0.09992025958751767,0.20112861121355174,0.19159390551310052,0.2971132156314227,0.30105739054027475,0.10812984441918441,0.09870907962279639,0.103858742062086,0.237951203201711,0.3092469849681855,0.029802344965316807,0.015753610574966853
biomass HOP capacity,50.16011886057,50.48196816336001,51.063384725900015,52.90922356819999,54.7722657802,74.77937301023,75.08805567571,50.16011886057,51.36443588501,53.531407548409994,62.52796696625,63.109555041620006,63.11626757821,63.26921334757
biomass HOP energy,47512.539232345196,42105.03212555567,44695.85591732791,93220.05383233621,91927.7230761594,194629.15420702647,198026.93153765576,47512.539232345196,44414.39303800842,48703.01272340668,130336.579566774,170964.0110651095,16477.671946572125,8731.254484528106
biomass HOP expansion,50.16011886057,0.3218493027900009,0.5814165625399996,1.8458388423,1.8630422120000003,20.007107230029998,0.3086826654799988,50.16011886057,1.204317024439999,2.166971663400001,8.99655941784,0.5815880753699996,0.00671253659000115,0.1529457693599987
biomass EOP uti,0.10892913152596412,0.09658448358163563,0.09616911571890037,0.1438593112590881,0.15381170796334132,0.24214566965647205,0.2542370094649835,0.10892913152596412,0.10896514425349901,0.10920952209939366,0.2049442316655531,0.30165085791915447,0.05291164359949937,0.02099160663871918
biomass EOP capacity,58.46704730364,58.95047429462,59.72800978131999,62.11760351132999,63.18594177864,66.74754556162999,66.98606420965,58.46704730364,60.754726605670015,63.257601169109996,64.87806657462,65.71781697944,65.72641561594,65.86820771646997
biomass EOP energy,17239.227001767023,15411.937930561377,15548.061578471072,24188.851855455756,26307.06775081097,43749.651001623046,46098.39643194606,17239.227001767023,17919.680190638468,18699.75045421485,35991.18814328329,53659.95189290685,9413.557648905107,3742.6921950539245
biomass EOP expansion,58.46704730364,0.4834269909799991,0.777535486700001,2.389593730009998,1.0683382673100001,3.5616037829900002,0.23851864802000033,58.46704730364,2.287679302029999,2.5028745634400007,1.6204654055099992,0.8397504048200002,0.008598636500000367,0.14179210052999958
oil uti,0.03341383184321418,0.026453831342602728,0.0220429528943697,0.009823445443400827,0.02053219977398248,0.013833117078322655,0.0007145737232405415,0.03341383184321418,0.03030449999446057,0.019006421264513476,0.01578565142856018,0.006025459721699013,0.006207283089574789,0.0036392135094390505
oil capacity,15979.069020875799,22135.4015231899,18507.280526222403,14096.076383159,11114.314109375471,9418.861688994948,9419.99184829786,15979.069020875799,21256.818287924103,17687.5439571075,13269.4992326859,10264.912266897803,8550.836544916343,8551.844870183177
oil energy,101704.78000551817,137302.613743499,176602.2199846664,246069.9615077085,304135.8257824842,17783.28334515216,919.3391458113367,101704.78000551817,131289.17396476353,118277.29524097213,113255.46098364933,178406.2510904984,2695.104540938591,1594.284330533356
oil expansion,289.02165898552977,9051.294664476261,27.342594924392245,8.417478558222435,24.107982701336077,18.677309349209843,1.1301593029093961,289.02165898552977,8172.7114292104625,86.18926107529322,1.5768972000209232,1.2832906967719035,0.054007748264806144,1.0083252668376304
nuclear revenue,27530574528.114162,14888541651.816874,4834930169.003038,4562079152.232366,3253936333.2429366,944257588.2506812,12054036.407601219,27530574528.114162,14155794451.047102,4625060544.804354,4690864744.074717,3600795676.696168,528736539.67959917,4522725.266196736
coal revenue,17141993639.81522,13688955342.027899,2214153363.544721,781774789.352169,582120722.6049079,1324534.2117812715,57489.78298231855,17141993639.81522,13943665921.827295,5410747685.605419,390474136.98880786,303547844.79633427,132107222.57956947,169086822.70337823
lignite revenue,8298186552.511188,7525991318.519969,3255741175.493728,311457562.48400706,74347779.30834936,1102718.8626855689,46507.51873324817,8298186552.511188,6944232832.945942,5220717094.213545,91277424.96085627,82753.90424673053,50430739.358185045,241777702.41077727
CCGT revenue,33532261162.279896,36327919887.66789,40463410471.66476,20207920667.146824,6196318558.362378,3294204085.017542,1827141859.2920496,33532261162.279896,39328969222.43439,34977679666.50103,9350494026.797546,2309512102.9617496,992264063.0511526,551602289.884329
OCGT revenue,30857305.20646958,875616827.4009925,730521220.0924108,1453563606.1175203,1315055016.7137861,1100797783.029447,833014331.1137862,30857305.20646958,544341192.0146143,814128489.0917624,890114857.5785629,812323616.1070926,285655482.21373,177636120.4009956
CCGT fuel cost,29002069214.28132,24595577911.65083,20419665211.020164,8540628190.087165,2055910641.0408459,751316007.20477,303464222.65714663,29002069214.28132,28527919575.31679,18863072416.913803,2683032801.6491694,315552488.25211924,473711099.5123929,345204673.5043417
OCGT fuel cost,30738707.22241199,342938865.0929637,240450972.1037901,445445193.84012765,372579496.9658599,252879389.26017654,150528363.27423397,30738707.22241199,238692016.3711625,263444518.4972649,226918267.75324357,117524038.31187724,135271153.21264404,113188752.41040792
central gas CHP fuel cost,4946764669.946353,10675488721.119259,12495956847.704744,7717935387.2855015,4542438625.187542,2071890557.4690998,1030939330.9886665,4946764669.946353,14134581654.323736,13834968828.808313,3940031558.3773828,1229527506.5501933,1524090997.5985773,2086985948.1887996
gas boiler fuel cost,37558396571.283554,31535780156.654396,24410420829.06805,16119802019.860043,8636358862.722406,4473148459.649918,1642861324.5556424,37558396571.283554,31727083694.587925,25425602850.384193,9124042656.220888,2398002598.279323,1457879886.0279372,486071427.1875281
battery store energy,587.0686466376,3358.744260103299,40740.4712677585,1116401.3471599559,2196755.509680794,2481836.9677390917,2784947.140061506,587.0686466376,2305.7254700375,44835.62770882381,1864580.4619749545,2557699.6613151426,2557701.8383380575,2557703.5899735186
battery expansion,587.0686466376,2771.6756134656985,37381.72700765521,1075660.8758921972,1080354.1625208373,285081.4580582994,303110.17232241447,587.0686466376,1718.6568233998996,42529.90223878629,1819744.8342661308,693119.1993401875,2.1770229160686405,1.7516354607005802
H2 store energy,6493.5384980973995,6770.8311392811,8080.089330803699,8415.1343434967,10930.284152673601,239492.22845811438,3188759.555896084,6493.5384980973995,7515.058278300799,7900.7993666975,12420.461834319698,3450495.737604432,3450498.7571163476,3450511.688812951
H2 expansion,6493.5384980973995,277.2926411836999,1309.2581915225996,335.04501269300016,2515.1498091768995,228561.94430544076,2949267.32743797,6493.5384980973995,1021.5197802033997,385.7410883967002,4519.6624676222,3438075.2757701124,3.0195119161394004,12.931696603092341
water tank store energy,848937.1620117291,1245599.0548652434,1829007.8763697469,2764412.5035663033,6957577.519600629,12330824.248032166,13584730.679220092,848937.1620117291,1163528.4870188276,1612772.3128005124,11711165.426584348,19403432.19681371,19403617.750844587,19403739.08114519
water tank expansion,848937.1620117291,396661.8928535144,583408.8215045029,935404.6271965571,4193165.016034325,5373246.728431536,1253906.4311879247,848937.1620117291,314591.32500709884,449243.8257816848,10098393.113783836,7692266.770229361,185.55403087723266,121.33030060158205
transmission volume,61.51595632514155,65.25742872394254,68.9989011227435,68.9989011227435,68.9989011227435,68.9989011227435,68.9989011227435,61.51595632514155,65.25742872394254,68.9989011227435,68.9989011227435,68.9989011227435,68.9989011227435,68.9989011227435
transmission capacity,114917.0,120792.0,126667.0,126667.0,126667.0,126667.0,126667.0,114917.0,120792.0,126667.0,126667.0,126667.0,126667.0,126667.0
co2_price,0.000440327637259,14.0075791501,39.0118797129,83.6217777711,141.326534173,265.259585392,370.373885289,0.000440327637259,7.44083192941e-05,27.5152495691,183.205645814,408.3159228,69.084463593,25.0451025494
