scenario,,go,go,go,go,go,go,go,wait,wait,wait,wait,wait,wait,wait
line_volume_limit,,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP
year,,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050
links,cooling pump,46989393.38492305,46989393.38492305,46989393.38492305,46989393.38492305,46989393.38492305,46989393.38492305,46989393.38492305,46989393.38492305,46989393.38492305,46989393.38492305,46989393.38492305,46989393.38492305,46989393.38492305,46989393.38492305
links,decentral gas boiler,-50431288.51717988,-36977315.22703243,-23175852.038667798,-13617531.932239521,-6386919.928580075,-2780392.128291753,-817301.0379510017,-50431288.51717988,-37399747.55688023,-24256177.700131595,-7856838.225728565,-1789467.938859493,-906451.7594023598,-241719.57929736574
links,decentral heat pump,1006076590.8935964,951072306.7399383,947262754.3258282,1007983017.5289409,1077766488.1566746,1043704484.4934437,954599003.920947,1006076590.8935964,942291978.364233,923489034.9893895,1228342553.0134168,1281757763.887151,1162997412.599865,1029055065.8742698
links,decentral resistive heater,-672317.5539444751,-1623549.22357556,-8114719.505220265,-10874137.914156111,-10324494.787235202,-9571022.48724605,-7420004.13170841,-672317.5539444751,-1242674.0596775543,-5621930.019273846,-11992367.868794134,-8062022.697121159,-3058086.3655322935,-942198.2870390529
links,lignite,-442076545.0164783,-329528976.1071121,-95294910.86549376,-2372728.99523861,-563582.6423117549,-33594.32456771353,-1564.4792856302327,-442076545.0164783,-334316277.1192002,-186834200.81021667,-801789.4066124244,-2118.1677459610273,-1010019.7635810112,-9805882.259707032
links,nuclear,-1432645795.7466688,-608494390.214255,-178976768.28076574,-154943641.76123062,-109287416.71981438,-44270272.79032128,-360580.5232622165,-1432645795.7466688,-612744713.6084578,-181748879.09444574,-137157269.90772617,-105239578.3854395,-44837452.39543082,-316643.342313538
links,oil,-173173.00379317865,-233785.53150919994,-300701.0772711902,-418983.98851311934,-517852.89254855487,-30279.644614718552,-1565.3612482733574,-173173.00379317865,-223546.43134540785,-201391.07027516913,-192840.3795127013,-303772.80591085105,-4588.961785922469,-2714.5922384757096
links,transmission lines,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
links,water tanks charger,-373263.88308684784,-553135.6288254135,-3738216.6449638656,-3915867.3318013423,-10382275.870852781,-13622680.153344082,-1278073.3406196714,-373263.88308684784,-428629.2984481167,-1987877.2508704255,-8071966.965256549,-1793889.2810757798,-740781.5556715283,-459684.38514195464
links,water tanks discharger,-333278.12287574145,-495113.2056778192,-3361672.3914469797,-3521709.2940116064,-9341219.551989105,-12257548.60995194,-1148505.4313108192,-333278.12287574145,-383083.8031156317,-1786408.9733574984,-7262061.737091364,-1612577.393168376,-664690.7940913369,-411726.45115343103
loads,cooling,-70484090.07738394,-70484090.07738394,-70484090.07738394,-70484090.07738394,-70484090.07738394,-70484090.07738394,-70484090.07738394,-70484090.07738394,-70484090.07738394,-70484090.07738394,-70484090.07738394,-70484090.07738394,-70484090.07738394,-70484090.07738394
loads,electricity,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254
loads,heat,-3082288817.6537013,-2822162093.725696,-2562035369.7976966,-2301908645.869693,-2041781921.9416876,-1781655198.013677,-1521528474.0856664,-3082288817.6537013,-2822162093.725696,-2562035369.7976966,-2301908645.869693,-2041781921.9416876,-1781655198.013677,-1521528474.0856664
loads,urban heat,-479991515.0050927,-438002123.61254704,-396012732.2200007,-354023340.8274545,-312033949.4349079,-270044558.0423616,-228055166.64981538,-479991515.0050927,-438002123.61254704,-396012732.2200007,-354023340.8274545,-312033949.4349079,-270044558.0423616,-228055166.64981538
storage_units,PHS,-3094466.8318311963,-5093277.440010748,-21563668.05828789,-17089885.079718377,-14429385.813369708,-14920637.920408852,-14406339.642503668,-3094466.8318311963,-4922058.098474954,-14251150.462820126,-15684096.972924251,-14472032.559302479,-12325935.969164606,-11952804.507630887
storage_units,hydro,316115869.2588732,316121146.31461364,316121250.39499664,316128642.04331356,316112997.51916087,316050826.57099116,316128523.7317504,316115869.2588732,316117087.0031001,316122629.0783887,316087313.8881902,316131503.11765313,316133798.37070507,316136503.411491
stores,H2 Store tank,2.972149613553708e-10,-1.3250514054041762e-10,-4.4696312341378774e-10,2.3359476505890875e-10,6.106837743824478e-10,-1.6627770202393144e-09,8.189517109163241e-10,2.972149613553708e-10,-3.262146108795605e-10,-1.862217584996939e-11,8.13858667958467e-11,2.484688826215331e-10,-1.4018232486812977e-09,-8.232496615835638e-10
stores,H2 Store underground,-2.1011728034564525e-10,3.578137786064417e-11,6.123020979131866e-10,-2.1959645213343038e-10,3.466450460010151e-10,-8.97085699058664e-08,-8.074753274911473e-07,-2.1011728034564525e-10,5.881330145118824e-11,1.4835374040345073e-09,1.9359164826759923e-09,-1.2622234724091186e-07,-4.547549705691267e-07,-1.4656363678255957e-07
stores,battery,-6.425730217016201e-10,9.754527692182324e-08,2.5304500686496034e-07,-8.709672155438053e-06,-8.860323934711811e-06,-3.6736701665152083e-06,2.7833425935135797e-06,-6.425730217016201e-10,-4.260424299462606e-08,2.0667719107664295e-07,-2.9837848352087804e-06,2.7178942312317683e-06,1.725179152436973e-06,-2.36496400314503e-06
stores,central water tank,-366776.33595700824,-661048.3607297637,-1150627.513628788,-2107158.173362065,-5565113.235858176,-9535187.379378205,-11182376.427445833,-366776.33595700824,-664170.4906198337,-1001644.4498375659,-8563562.666889623,-14950155.759664645,-15008788.84971939,-11506946.132251386
stores,coal store,1369162259.7897878,888337255.2286116,87910633.43173715,15654841.298247624,7298737.509686322,57949.47852321698,2766.149716719106,1369162259.7897878,1003099942.8260572,252318164.16974503,5338472.522832427,2074361.0337464062,3938125.5292005306,8485645.19444896
stores,gas store,3558969259.1396875,3340680517.9086757,2863893503.248505,1632948000.2443144,776294495.9910724,358068376.3389782,-10489.759365879465,3558969259.1396875,3712723885.487397,2904737265.484406,794472631.38247,-4112711.5898719896,-9646033.50318031,-43827771.59077233
stores,lignite store,659815738.8305653,491834292.69718164,142231210.24700582,3541386.56005763,841168.1228533648,50140.782936885895,2335.04370989587,659815738.8305653,498979518.0883585,278857016.1346518,1196700.6068842204,3161.4443969567574,1507492.1844492713,14635645.163741834
stores,nuclear store,2138277307.0845802,908200582.4093347,267129504.89666533,231259166.8078071,163115547.34300646,66075034.01540481,538179.8854659945,2138277307.0845802,914544348.6693401,271266983.7230536,204712343.14585975,157073997.59020832,66921570.73944882,472602.0034530421
stores,oil store,274877.78379869694,371088.1452526988,477303.29725585657,665053.9500208278,821988.7183310392,48062.9279598707,2484.700394084694,274877.78379869694,354835.6053101714,319668.3655161413,306095.8404963507,482179.0570013494,7284.066326861061,4308.876569009066
stores,solid biomass store,277476.59515801654,251667.23164769664,301533.6902759287,677419.5122189105,809802.7873591478,53479106.18457277,44381820.97115927,277476.59515801654,307112.9757603919,431711.9313656498,24038345.43351207,108522864.56612673,85573342.7603656,11559354.805001713
stores,water tank,-26624.99004606402,-27107.6561131985,-27242.16317658089,-25737.1628930533,-28354.219707258188,-28762.162257733085,-17630.096845905948,-26624.99004606402,-26848.686987986304,-26831.561927420826,-27214.252655834844,-19255.627307056293,-20150.79693894021,-19919.956112544038
